patent_id,related_doc_number,published_country,related_doc_type,related_doc_kind,related_doc_published_date,related_doc_sequence
11389458,16834146,US,continuation-in-part,child-doc,,17
10556559,62083403,US,us-provisional-application,,2014-11-24,0
9801818,PCT/KR2008/006021,WO,continuation-in-part,parent-pct-document,2008-10-13,1
10266829,60402541,US,us-provisional-application,,2002-08-12,23
9872150,62198119,US,us-provisional-application,,2015-07-28,0
10019325,15361891,US,continuation,child-doc,,2
7353011,20050266817,US,related-publication,,2005-12-01,9
11235558,20200331238,US,related-publication,,2020-10-22,0
9050818,13393487,US,division,parent-doc,,0
10729695,15164324,US,division,child-doc,,5
8465955,10346755,US,division,parent-doc,2003-01-17,0
8615042,7430335,US,division,parent-grant-document,,1
10172836,15875296,US,continuation,child-doc,,2
6895315,20040083034,US,related-publication,,2004-04-29,0
8951289,20100094346,US,related-publication,,2010-04-15,1
8014789,20080064413,US,related-publication,,2008-03-13,38
D767138,29302265,US,division,child-doc,,17
6363748,09714083,,division,child-doc,,0
10494923,62052317,US,us-provisional-application,,2014-09-18,0
6518727,20020113576,US,related-publication,,2002-08-22,0
11076267,62924172,US,us-provisional-application,,2019-10-21,4
9221520,20150059104,US,related-publication,,2015-03-05,0
10937216,15812518,US,continuation,child-doc,,7
7198511,6702608,US,continuation,parent-grant-document,,1
7175566,20050079948,US,related-publication,,2005-04-14,3
10848161,62526172,US,us-provisional-application,,2017-06-28,0
9337351,13684645,US,continuation,parent-doc,2012-11-26,4
9882008,20170133468,US,related-publication,,2017-05-11,0
10734600,16671132,US,continuation,child-doc,,2
8524218,10937758,US,continuation,child-doc,,7
10195365,10986820,US,continuation,parent-doc,2004-11-15,0
10742726,20190342365,US,related-publication,,2019-11-07,1
10722713,9687652,US,division,parent-grant-document,,1
7526788,09896390,US,continuation-in-part,parent-doc,2001-06-29,0
11195698,10454453,US,continuation-in-part,parent-grant-document,,13
6996683,20040078528,US,related-publication,,2004-04-22,1
11442562,20220113819,US,related-publication,,2022-04-14,0
8745544,8046721,US,continuation,parent-grant-document,2011-10-25,6
8052716,20070129754,US,related-publication,,2007-06-07,7
7261612,6947571,US,continuation-in-part,parent-grant-document,,1
10703094,PCT/IB2016/052120,WO,continuation,parent-pct-document,2016-04-14,5
10751984,13517877,US,continuation-in-part,parent-doc,2012-06-14,0
8938062,10052285,US,division,child-doc,,15
9860299,12013527,US,continuation,parent-doc,2008-01-14,0
9176955,20090025048,US,related-publication,,2009-01-22,2
7005715,11112372,US,continuation,child-doc,,1
11005104,20190363368,US,related-publication,,2019-11-28,0
D930369,29738876,US,division,child-doc,,2
9737617,61168668,US,us-provisional-application,,2009-04-13,152
8662036,20130206104,US,related-publication,,2013-08-15,2
8578566,8001660,US,continuation-in-part,parent-grant-document,,1
9631645,13921904,US,continuation-in-part,child-doc,,10
9463136,20130184620,US,related-publication,,2013-07-18,2
7060165,20030164283,US,related-publication,,2003-09-04,0
9989638,20180031697,US,related-publication,,2018-02-01,5
7964193,7566772,US,continuation,parent-grant-document,,1
8434871,61019544,US,us-provisional-application,,2008-01-07,0
8499004,20120310909,US,related-publication,,2012-12-06,3
D855034,29587544,US,division,parent-doc,2016-12-14,0
7553621,20050142549,US,related-publication,,2005-06-30,0
11455040,62558897,US,us-provisional-application,,2017-09-15,2
7261565,20030108853,US,related-publication,,2003-06-12,1
9795836,12964343,US,continuation-in-part,child-doc,,17
10799244,14747680,US,division,parent-doc,2015-06-23,0
10881109,16251139,US,division,child-doc,,3
8989265,8306117,US,continuation,parent-grant-document,2012-11-06,1
11092863,20200133083,US,related-publication,,2020-04-30,0
9472994,20160056680,US,related-publication,,2016-02-25,0
9076348,13041528,US,continuation,parent-doc,2011-03-07,6
10964663,16669819,US,division,child-doc,,4
10655465,20200032647,US,related-publication,,2020-01-30,0
10778625,16048503,US,continuation,child-doc,,2
9754463,20160379453,US,related-publication,,2016-12-29,6
9765318,20170073655,US,related-publication,,2017-03-16,8
11233780,16453682,US,continuation,child-doc,,2
7418628,20060095392,US,related-publication,,2006-05-04,0
9364592,20110071338,US,related-publication,,2011-03-24,5
6488515,20010019909,US,related-publication,,2001-09-06,0
10873856,60262764,US,us-provisional-application,,2001-01-19,16
8789520,20140069400,US,related-publication,,2014-03-13,5
9313114,20140304396,US,related-publication,,2014-10-09,0
9427053,13923614,US,continuation-in-part,child-doc,,15
9040307,61650304,US,us-provisional-application,,2012-05-22,1
11364388,15647524,US,continuation-in-part,child-doc,,5
7628967,20050214187,US,related-publication,,2005-09-29,2
10333604,20170041058,US,related-publication,,2017-02-09,24
8478875,20080270640,US,related-publication,,2008-10-30,2
9326220,20060274699,US,related-publication,,2006-12-07,1
10981037,62101543,US,us-provisional-application,,2015-01-09,73
9738932,PCT/IB2006/000533,WO,division,parent-pct-document,2006-03-10,1
10424474,9704701,US,continuation,parent-grant-document,2017-07-11,1
9659255,8645286,US,division,parent-grant-document,,1
7156919,20060130752,US,related-publication,,2006-06-22,0
10066956,15390000,US,continuation,child-doc,,1
7727936,10889860,US,continuation-in-part,child-doc,,4
9835977,9146497,US,division,parent-grant-document,,4
RE38671,09962992,,reissue,child-doc,,0
8367882,60985475,US,us-provisional-application,,2007-11-05,3
10541164,15831806,US,continuation,child-doc,,5
7082130,10170900,US,continuation-in-part,parent-doc,2002-06-13,0
10220262,9573022,US,continuation-in-part,parent-grant-document,2017-02-21,7
11082070,16728020,US,continuation,child-doc,,1
7220439,20060165855,US,related-publication,,2006-07-27,0
9143688,20140293075,US,related-publication,,2014-10-02,3
6843537,20040015282,US,related-publication,,2004-01-22,4
11251099,20210035877,US,related-publication,,2021-02-04,0
7226043,10952067,US,continuation-in-part,parent-doc,2004-09-28,0
8341648,12024079,US,continuation-in-part,parent-doc,,196
8642361,60988089,US,us-provisional-application,,2007-11-14,6
6937032,10780054,US,division,child-doc,,2
9943624,61732239,US,us-provisional-application,,2012-11-30,0
8026037,12214807,US,continuation,child-doc,,2
7274847,20060104593,US,related-publication,,2006-05-18,0
10892902,16273210,US,division,child-doc,,2
7660695,7383151,US,division,parent-grant-document,,1
10105439,20160015807,US,related-publication,,2016-01-21,2
11196020,12266589,US,continuation,child-doc,,17
11057803,62627772,US,us-provisional-application,,2018-02-08,0
10406069,14996147,US,continuation-in-part,parent-doc,2016-01-14,11
RE39146,07991237,US,continuation-in-part,child-doc,,5
11422488,20220035276,US,related-publication,,2022-02-03,0
8960646,20120132875,US,related-publication,,2012-05-31,0
6529760,09876717,,continuation,child-doc,,0
11147940,62141342,US,us-provisional-application,,2015-04-01,4
8914121,20140142671,US,related-publication,,2014-05-22,8
10177981,7657871,US,continuation,parent-grant-document,,10
9204285,14558035,US,continuation,child-doc,,2
9669895,14919496,US,division,child-doc,,2
7217597,7008823,US,continuation,parent-grant-document,,1
8623367,PCT/EP2009/066675,WO,continuation,parent-pct-document,2009-12-09,1
11329816,20210377019,US,related-publication,,2021-12-02,0
11007321,62586274,US,us-provisional-application,,2017-11-15,5
9295774,12877806,US,continuation,child-doc,,8
7110962,20040111463,US,related-publication,,2004-06-10,2
8917206,61185516,US,us-provisional-application,,2009-06-09,0
8645577,8214534,US,division,parent-grant-document,,1
8119715,12332607,US,continuation,child-doc,,5
11251447,20210249672,US,related-publication,,2021-08-12,0
9729906,15043714,US,continuation,child-doc,,2
8797141,20110043373,US,related-publication,,2011-02-24,0
10847617,20190189750,US,related-publication,,2019-06-20,0
9116684,13097462,US,continuation,child-doc,,32
8709866,11770451,US,division,parent-doc,2007-06-28,6
10576474,16596940,US,continuation,child-doc,,2
10136394,8644273,US,continuation,parent-grant-document,,1
9364380,7343635,US,continuation-in-part,parent-grant-document,2008-03-18,10
10022271,61466506,US,us-provisional-application,,2011-03-23,3
9921893,20140123149,US,related-publication,,2014-05-01,0
7463677,6823005,US,continuation,parent-grant-document,,1
7698347,60710036,US,us-provisional-application,,2005-08-18,0
9547856,14227581,US,continuation,parent-doc,2014-03-27,3
8649635,PCT/CN2009/072093,US,continuation,parent-doc,2009-06-02,0
8625704,61141639,US,us-provisional-application,,2008-12-30,4
10380938,20190073946,US,related-publication,,2019-03-07,0
9453420,20130294925,US,related-publication,,2013-11-07,0
7857696,11999694,US,continuation,child-doc,,1
8798800,PCT/EP2009/057248,US,continuation,parent-doc,2009-06-11,0
10567386,10230718,US,continuation,parent-grant-document,2019-03-12,1
10987056,20190175108,US,related-publication,,2019-06-13,2
11246758,61109486,US,us-provisional-application,,2008-10-29,12
7264208,60394550,US,us-provisional-application,,2002-07-10,2
8642401,10984788,US,division,child-doc,,23
9904993,20160284077,US,related-publication,,2016-09-29,4
8070556,8029338,US,continuation,parent-grant-document,,1
8278102,20090275127,US,related-publication,,2009-11-05,1
8673130,12106112,US,division,child-doc,,8
7893986,20090015688,US,related-publication,,2009-01-15,3
7387906,20040258121,US,related-publication,,2004-12-23,3
9455584,14524824,US,continuation,child-doc,,2
7198369,20040061835,US,related-publication,,2004-04-01,0
7889474,20100053833,US,related-publication,,2010-03-04,4
6976692,20050012297,US,related-publication,,2005-01-20,3
6971829,10405832,US,continuation-in-part,child-doc,,2
8058048,10808964,US,division,parent-doc,2004-03-25,3
8760130,20110187440,US,related-publication,,2011-08-04,0
6628030,20020033648,US,related-publication,,2002-03-21,3
8688564,7562047,US,continuation,parent-grant-document,,4
11047480,20190162313,US,related-publication,,2019-05-30,0
10665143,20190371222,US,related-publication,,2019-12-05,23
10195500,9770634,US,continuation,parent-grant-document,,1
RE43868,11840414,US,continuation,child-doc,,5
7001958,11079562,US,division,child-doc,,2
6359854,09302358,,division,child-doc,,0
11223614,15069001,US,continuation,child-doc,,5
10049018,20180004606,US,related-publication,,2018-01-04,6
7172669,60452533,US,us-provisional-application,,2003-03-07,0
6347070,09135910,US,continuation,parent-doc,1998-08-18,1
10602152,61944484,US,us-provisional-application,,2014-02-25,0
6478032,09419540,,continuation,child-doc,,2
10611732,9580392,US,continuation,parent-grant-document,2017-02-28,9
9944989,15335271,US,division,child-doc,,1
9360877,13830744,US,division,parent-doc,2013-03-14,0
8230517,7299357,US,continuation,parent-grant-document,,1
10419849,20170164100,US,related-publication,,2017-06-08,2
D927493,D699733,US,continuation,parent-grant-document,2014-02-18,14
11087749,20200202845,US,related-publication,,2020-06-25,0
6939550,20030152595,US,related-publication,,2003-08-14,10
11421560,15820292,US,continuation,child-doc,,1
9941989,62045466,US,us-provisional-application,,2014-09-03,0
10342550,20160008004,US,related-publication,,2016-01-14,8
7345325,7187013,US,continuation,parent-grant-document,,1
9437235,8480454,US,continuation,parent-grant-document,2013-07-09,7
9091383,12276863,US,continuation,parent-doc,2008-11-24,8
8359193,20110161070,US,related-publication,,2011-06-30,0
11104118,20190366702,US,related-publication,,2019-12-05,3
11386878,20190378490,US,related-publication,,2019-12-12,0
7524658,20070184538,US,related-publication,,2007-08-09,5
10959997,20160317528,US,related-publication,,2016-11-03,0
7974856,11893608,US,continuation-in-part,child-doc,,1
6369708,09624513,US,continuation-in-part,parent-doc,2000-07-24,2
11184504,20180234582,US,related-publication,,2018-08-16,0
11103471,9498413,US,division,parent-grant-document,2016-11-22,13
7276749,10371618,US,continuation,child-doc,,11
10513863,10006215,US,division,parent-grant-document,,4
7992166,12372894,US,division,child-doc,,1
11165258,9465398,US,continuation,parent-grant-document,2016-10-11,4
11363008,15491655,US,continuation,parent-doc,2017-04-19,0
11001526,16415371,US,continuation-in-part,parent-doc,2019-05-17,0
7560049,20070148797,US,related-publication,,2007-06-28,0
7715147,20080100959,US,related-publication,,2008-05-01,0
7057713,20040061846,US,related-publication,,2004-04-01,0
7013383,20040268103,US,related-publication,,2004-12-30,0
6933827,20040093718,US,related-publication,,2004-05-20,0
7512717,10972669,US,continuation-in-part,child-doc,,3
9784931,20170146752,US,related-publication,,2017-05-25,3
7684017,20080198356,US,related-publication,,2008-08-21,1
10672624,16012678,US,continuation-in-part,child-doc,,27
10629263,20190180819,US,related-publication,,2019-06-13,0
9821915,20160280379,US,related-publication,,2016-09-29,3
7894800,60551949,US,us-provisional-application,,2004-03-10,3
8798322,13037330,US,division,child-doc,,11
RE40625,29147267,US,division,child-doc,,4
11337425,14590242,US,continuation,child-doc,,8
8762711,12038664,US,continuation,parent-doc,2008-02-27,0
7633625,6084675,US,continuation-in-part,parent-grant-document,,14
11266836,11103691,US,continuation,parent-grant-document,,1
10604117,62408162,US,us-provisional-application,,2016-10-14,0
9238483,14188213,US,continuation-in-part,child-doc,,7
7629152,60360995,US,us-provisional-application,,2002-03-01,3
10438945,9799643,US,division,parent-grant-document,,1
10646349,9925055,US,continuation,parent-grant-document,,1
10925594,15680433,US,continuation,child-doc,,8
10029904,20170001849,US,related-publication,,2017-01-05,18
8135090,12041786,US,continuation,child-doc,,1
11073290,10317094,US,division,parent-grant-document,,1
8503153,61170360,US,us-provisional-application,,2009-04-17,0
7667828,20090033932,US,related-publication,,2009-02-05,0
9011833,61391479,US,us-provisional-application,,2010-10-08,0
9421467,20090017908,US,related-publication,,2009-01-15,0
10141891,20180076771,US,related-publication,,2018-03-15,1
9955777,20170055689,US,related-publication,,2017-03-02,0
11078386,20200109317,US,related-publication,,2020-04-09,0
D649232,29379733,US,continuation,parent-doc,2010-11-23,0
9366952,12463679,US,continuation,parent-doc,2009-05-11,0
6527558,09199599,,continuation,child-doc,,2
6483306,20010038284,US,related-publication,,2001-11-08,0
6971575,09721885,US,continuation-in-part,child-doc,,18
9396295,20160055277,US,related-publication,,2016-02-25,11
8923688,10318295,US,continuation-in-part,child-doc,,1
9108322,20140324221,US,related-publication,,2014-10-30,1
10398445,15699975,US,continuation,child-doc,,1
D904288,29537359,US,continuation,parent-doc,2015-08-25,0
6631333,09568784,,continuation-in-part,child-doc,,1
D787082,29429157,US,division,child-doc,,3
11088119,20190287950,US,related-publication,,2019-09-19,4
11411774,17020230,US,continuation,child-doc,,2
7658029,29259347,US,continuation,parent-doc,2006-05-05,0
10249620,9997516,US,continuation,parent-grant-document,,1
9908222,62018173,US,us-provisional-application,,2014-06-27,7
9580796,61361107,US,us-provisional-application,,2010-07-02,0
8212279,7948076,US,continuation-in-part,parent-grant-document,,12
9206626,7724520,US,continuation-in-part,parent-grant-document,2010-05-25,13
9763115,62006353,US,us-provisional-application,,2014-06-02,0
10143401,20130150746,US,related-publication,,2013-06-13,2
10200357,14316657,US,continuation,parent-doc,2014-06-26,0
10051194,14087635,US,continuation,parent-doc,2013-11-22,6
8012097,61246522,US,us-provisional-application,,2009-09-28,3
7217261,20050131374,US,related-publication,,2005-06-16,2
9311937,61846812,US,us-provisional-application,,2013-07-16,1
9325727,11502906,US,continuation,parent-doc,2006-08-11,3
11142966,20210198959,US,related-publication,,2021-07-01,1
8193302,11390655,US,continuation-in-part,parent-doc,2006-03-28,14
9866911,20160066043,US,related-publication,,2016-03-03,3
9925683,10984643,US,continuation,child-doc,,57
10454059,13731592,US,continuation,parent-doc,2012-12-31,15
7434142,60396119,US,us-provisional-application,,2002-07-15,0
8907769,61547718,US,us-provisional-application,,2011-10-16,0
6784056,20040085830,US,related-publication,,2004-05-06,3
7166576,20040053206,US,related-publication,,2004-03-18,1
D517789,10803569,US,continuation-in-part,child-doc,,3
11365771,17008878,US,continuation,child-doc,,1
9222626,14299909,US,continuation,child-doc,,5
10875657,20190084686,US,related-publication,,2019-03-21,0
8481871,12848881,US,continuation-in-part,child-doc,,1
7158513,08635027,US,division,parent-doc,1996-04-19,3
8835878,20130020510,US,related-publication,,2013-01-24,3
7346243,20070263966,US,related-publication,,2007-11-15,0
9155787,PCT/US2010/000409,WO,continuation,parent-pct-document,2010-02-09,2
9728423,13340093,US,continuation,parent-doc,2011-12-29,0
8358043,61108378,US,us-provisional-application,,2008-10-24,0
8204464,20100240322,US,related-publication,,2010-09-23,0
9853919,20140297907,US,related-publication,,2014-10-02,0
11452751,15806780,US,continuation,child-doc,,5
10130067,15490182,US,continuation,parent-doc,2017-04-18,3
10381056,20190206459,US,related-publication,,2019-07-04,0
7936908,20080219524,US,related-publication,,2008-09-11,0
11123729,20200114360,US,related-publication,,2020-04-16,4
10276153,9538008,US,continuation,parent-grant-document,2017-01-03,4
9493417,9150513,US,division,parent-grant-document,,1
7928070,20030129179,US,related-publication,,2003-07-10,1
7596124,20070053329,US,related-publication,,2007-03-08,0
8184851,08327426,US,continuation-in-part,parent-doc,1994-10-21,11
11053532,62924614,US,us-provisional-application,,2019-10-22,11
10652573,9819961,US,continuation,parent-grant-document,2017-11-14,3
8198469,20090005453,US,related-publication,,2009-01-01,9
11267647,20220009709,US,related-publication,,2022-01-13,0
8263203,6884509,US,continuation-in-part,parent-grant-document,,4
10687142,20190306623,US,related-publication,,2019-10-03,0
9283680,20140365010,US,related-publication,,2014-12-11,0
11316691,62834254,US,us-provisional-application,,2019-04-15,0
10596425,16246165,US,continuation,parent-doc,2019-01-11,104
10398945,61800972,US,us-provisional-application,,2013-03-15,14
9034885,61680231,US,us-provisional-application,,2012-08-06,0
6968187,60153620,US,us-provisional-application,,1999-09-13,0
8019093,11589006,US,continuation,parent-doc,2006-10-27,0
8614177,PCT/NO99/00143,WO,division,parent-pct-document,1999-05-03,8
10642049,20190331919,US,related-publication,,2019-10-31,1
8211083,20100198137,US,related-publication,,2010-08-05,4
8759069,20130337520,US,related-publication,,2013-12-19,0
7928515,PCT/JP2005/022793,US,continuation,parent-doc,2005-12-12,0
10955417,9547008,US,continuation,parent-grant-document,2017-01-17,13
11146914,20200296540,US,related-publication,,2020-09-17,16
11103140,20210007607,US,related-publication,,2021-01-14,102
8224904,20080080677,US,related-publication,,2008-04-03,0
10720452,11747537,US,continuation,parent-doc,2007-05-11,15
8507117,PCT/JP2009/051065,US,continuation,parent-doc,2009-01-23,0
D736083,PCT/US2013/023550,US,continuation,parent-doc,2013-01-29,0
11225716,20210156029,US,related-publication,,2021-05-27,0
8635544,14123456,US,reissue,child-doc,,4
11243792,20180203719,US,related-publication,,2018-07-19,2
6980961,20030036961,US,related-publication,,2003-02-20,2
8340959,10222662,US,continuation,parent-doc,2002-08-16,6
8082503,20070094307,US,related-publication,,2007-04-26,0
9197798,61467795,US,us-provisional-application,,2011-03-25,0
9610426,20140135690,US,related-publication,,2014-05-15,5
8311643,20110022143,US,related-publication,,2011-01-27,1
7665781,60708341,US,us-provisional-application,,2005-08-16,0
7979173,11562730,US,continuation-in-part,child-doc,,67
8612589,20120324103,US,related-publication,,2012-12-20,3
9924073,62295363,US,us-provisional-application,,2016-02-15,0
7368323,6946741,US,division,parent-grant-document,,1
11001832,20190032043,US,related-publication,,2019-01-31,13
10857143,14872226,US,continuation,child-doc,,16
10438560,20170270895,US,related-publication,,2017-09-21,5
7092233,11216411,US,continuation,child-doc,,2
10803405,9965725,US,continuation,parent-grant-document,,1
11389216,14876162,US,continuation,parent-doc,2015-10-06,2
10729403,20180249985,US,related-publication,,2018-09-06,4
8435540,60668603,US,us-provisional-application,,2005-04-06,39
9213911,20140267647,US,related-publication,,2014-09-18,2
8656446,12945753,US,continuation,child-doc,,3
7865013,20080284797,US,related-publication,,2008-11-20,5
8881128,20110209143,US,related-publication,,2011-08-25,0
11141085,13970556,US,continuation,child-doc,,29
7465274,6261235,US,division,parent-grant-document,,7
8969667,20120304327,US,related-publication,,2012-11-29,1
9549088,8970869,US,continuation,parent-grant-document,,1
9406851,8783915,US,continuation,parent-grant-document,,1
10052872,15632898,US,continuation,child-doc,,2
11064981,15673076,US,continuation,child-doc,,2
10642011,62088167,US,us-provisional-application,,2014-12-05,4
10444343,20180031694,US,related-publication,,2018-02-01,0
8985338,13483135,US,continuation-in-part,parent-doc,2012-05-30,0
8502279,20120292707,US,related-publication,,2012-11-22,0
9379303,20120319684,US,related-publication,,2012-12-20,1
10236957,12539420,US,continuation,parent-doc,2009-08-11,6
6538311,09879171,US,division,parent-doc,2001-06-12,1
8557931,61209533,US,us-provisional-application,,2009-03-06,0
10202161,15608039,US,division,child-doc,,2
10289993,8636200,US,continuation,parent-grant-document,,7
10791771,20190289922,US,related-publication,,2019-09-26,0
6514736,06824044,US,continuation-in-part,parent-doc,1986-01-30,20
11072214,16685080,US,continuation,child-doc,,2
8144715,60964278,US,us-provisional-application,,2007-08-10,0
10658247,15268837,US,continuation,parent-doc,2016-09-19,3
8775033,20120315119,US,related-publication,,2012-12-13,0
8568621,20120112138,US,related-publication,,2012-05-10,0
7147050,60515080,US,us-provisional-application,,2003-10-28,0
8534388,8201644,US,continuation,parent-grant-document,2012-06-19,1
7661575,12463906,US,continuation,child-doc,,2
6873555,6542414,US,continuation,parent-grant-document,,7
9024746,13618716,US,continuation,child-doc,,2
10234934,61878893,US,us-provisional-application,,2013-09-17,11
10647009,15468660,US,continuation,child-doc,,1
10594816,20170295252,US,related-publication,,2017-10-12,1
6726581,20030159683,US,related-publication,,2003-08-28,3
10909812,15437142,US,continuation,parent-doc,2017-02-20,0
11304598,PCT/JP2017/016718,US,continuation,parent-doc,2017-04-27,0
10445884,61120340,US,us-provisional-application,,2008-12-05,15
8723305,12044803,US,division,parent-doc,2008-03-07,0
D610268,10931485,US,continuation-in-part,child-doc,,15
9499272,62069163,US,us-provisional-application,,2014-10-27,2
9312953,12233495,US,continuation-in-part,child-doc,,7
7984826,6561384,US,continuation,parent-grant-document,,10
10570468,14761521,US,continuation,parent-doc,,3
8414839,10176299,US,continuation-in-part,child-doc,,48
9163005,PCT/US2006/027878,WO,division,parent-pct-document,2006-07-18,8
8727072,12151886,US,division,child-doc,,11
6743384,20020130432,US,related-publication,,2002-09-19,1
8751772,12120543,US,division,child-doc,,11
10720785,13370240,US,continuation,parent-doc,2012-02-09,3
8004143,20090230814,US,related-publication,,2009-09-17,0
8280934,7272620,US,continuation,parent-grant-document,,1
9884624,20160229402,US,related-publication,,2016-08-11,0
11152106,8805563,US,continuation,parent-grant-document,2014-08-12,22
11141407,10821101,US,division,parent-grant-document,,1
10597931,60440647,US,us-provisional-application,,2003-01-17,24
7817976,20090098830,US,related-publication,,2009-04-16,7
8228028,PCT/US2008/065263,US,continuation-in-part,parent-doc,2008-05-30,0
9940670,13941513,US,continuation,child-doc,,6
8305424,20080225132,US,related-publication,,2008-09-18,0
7384993,10805224,US,continuation,child-doc,,4
9288815,61306418,US,us-provisional-application,,2010-02-19,6
D773039,29536755,US,division,child-doc,,1
6965336,20040012515,US,related-publication,,2004-01-22,1
10322234,20160184519,US,related-publication,,2016-06-30,0
8110228,11277811,US,division,parent-doc,2006-03-29,0
11066384,20210017148,US,related-publication,,2021-01-21,3
6913347,6309048,US,continuation,parent-grant-document,,7
8773246,20110090408,US,related-publication,,2011-04-21,4
8502797,20120327023,US,related-publication,,2012-12-27,3
8189317,60925833,US,us-provisional-application,,2007-04-23,0
10970576,20200065602,US,related-publication,,2020-02-27,0
8035887,20100302621,US,related-publication,,2010-12-02,0
11304131,14452759,US,continuation,parent-doc,2014-08-06,3
8464739,12834006,US,continuation,child-doc,,5
10986487,10244384,US,continuation,parent-grant-document,2019-03-26,4
11029438,20190339412,US,related-publication,,2019-11-07,2
7908729,60686976,US,us-provisional-application,,2005-06-03,2
6364834,09225813,,continuation-in-part,child-doc,,0
8869802,12575638,US,continuation,parent-doc,2009-10-08,0
11262784,20210349492,US,related-publication,,2021-11-11,0
10543438,9248388,US,continuation,parent-grant-document,2016-02-02,4
11273167,62200292,US,us-provisional-application,,2015-08-03,0
9432691,9204146,US,continuation,parent-grant-document,,1
10732646,15056451,US,division,parent-doc,2016-02-29,0
10770494,20190051690,US,related-publication,,2019-02-14,0
11144854,14029748,US,continuation-in-part,parent-doc,2013-09-17,0
9282968,12277443,US,continuation,parent-doc,2008-11-25,0
6832837,20040075818,US,related-publication,,2004-04-22,0
9743335,20160242098,US,related-publication,,2016-08-18,0
8812332,8655690,US,continuation,parent-grant-document,,1
6786726,20030207228,US,related-publication,,2003-11-06,11
7108350,20050012777,US,related-publication,,2005-01-20,0
D731555,29421230,US,continuation-in-part,child-doc,,2
10960181,14851843,US,division,child-doc,,5
11181893,15973406,US,continuation,parent-doc,2018-05-07,2
10112138,15236213,US,continuation,child-doc,,5
10730207,13853276,US,continuation,parent-doc,2013-03-29,2
7554364,11353186,US,continuation-in-part,parent-doc,2006-02-13,0
11017193,10657342,US,continuation,parent-grant-document,,1
8275857,20070261097,US,related-publication,,2007-11-08,1
8894826,20110067757,US,related-publication,,2011-03-24,2
8214737,10137212,US,continuation,parent-doc,2002-04-30,0
10232773,15797207,US,continuation,child-doc,,2
9889153,PCT/EP2008/003383,WO,continuation,parent-pct-document,2008-04-25,5
7669443,60718237,US,us-provisional-application,,2005-09-19,0
9412142,8890655,US,continuation-in-part,parent-grant-document,,1
11000738,9180346,US,continuation,parent-grant-document,2015-11-10,10
10967183,16408989,US,continuation,child-doc,,2
9800646,14710652,US,continuation-in-part,parent-doc,2015-05-13,6
D795379,9557125,US,continuation-in-part,parent-grant-document,2017-01-31,1
8256337,20090223400,US,related-publication,,2009-09-10,0
10637931,14180610,US,continuation,parent-doc,2014-02-14,0
9949931,10156622,US,continuation,child-doc,,16
10722754,13252260,US,continuation-in-part,parent-doc,2011-10-04,14
7610703,20080060963,US,related-publication,,2008-03-13,5
7961311,PCT/IL2005/000884,WO,continuation-in-part,parent-pct-document,2005-08-16,1
7023322,60444726,US,us-provisional-application,,2003-02-04,1
8805071,20110103687,US,related-publication,,2011-05-05,0
8900998,20140141609,US,related-publication,,2014-05-22,1
8973061,11619240,US,continuation-in-part,parent-doc,2007-01-03,5
7294757,7148398,US,division,parent-grant-document,,1
7989626,13021013,US,continuation,child-doc,,2
8797540,61381032,US,us-provisional-application,,2010-09-08,0
6787499,20030134991,US,related-publication,,2003-07-17,3
10076197,62219976,US,us-provisional-application,,2015-09-17,0
10517818,20150245996,US,related-publication,,2015-09-03,3
9295157,20140016277,US,related-publication,,2014-01-16,1
10699812,16019080,US,continuation,parent-doc,2018-06-26,0
9585697,61708384,US,us-provisional-application,,2012-10-01,2
8506383,8342939,US,continuation,parent-grant-document,,1
7870872,20080236690,US,related-publication,,2008-10-02,0
8696074,20100123375,US,related-publication,,2010-05-20,0
11297375,15873256,US,continuation,child-doc,,5
8324130,20090280981,US,related-publication,,2009-11-12,0
8267038,12141287,US,division,parent-doc,2008-06-18,0
10148542,14869395,US,continuation,parent-doc,2015-09-29,3
6601584,09434653,US,continuation-in-part,parent-doc,1999-11-05,11
9421694,20100067995,US,related-publication,,2010-03-18,0
10199418,20150380455,US,related-publication,,2015-12-31,0
6669530,20030143922,US,related-publication,,2003-07-31,1
7654775,20090277943,US,related-publication,,2009-11-12,0
10988782,61765576,US,us-provisional-application,,2013-02-15,5
8192433,60416064,US,us-provisional-application,,2002-10-04,8
10960274,14939849,US,continuation,child-doc,,16
11088850,16587470,US,continuation,child-doc,,7
6998660,10738484,US,continuation-in-part,child-doc,,1
10350012,60801378,US,us-provisional-application,,2006-05-19,3
9235525,14073551,US,continuation,child-doc,,1
10745757,12861482,US,continuation,parent-doc,2010-08-23,0
9688554,61489937,US,us-provisional-application,,2011-05-25,5
9386165,13248028,US,continuation-in-part,child-doc,2011-09-20,542
7871631,11514225,US,continuation,child-doc,,4
9947805,PCT/US2013/031607,WO,continuation,parent-pct-document,2013-03-14,2
8723648,20110156870,US,related-publication,,2011-06-30,0
9974044,20170332344,US,related-publication,,2017-11-16,5
9757041,61166499,US,us-provisional-application,,2009-04-03,12
8015275,20080244068,US,related-publication,,2008-10-02,2
8546908,20110241159,US,related-publication,,2011-10-06,3
10546469,20150096352,US,related-publication,,2015-04-09,2
7729374,10650597,US,continuation-in-part,parent-doc,2003-08-28,2
6342297,60107132,US,us-provisional-application,,1998-11-05,1
7974675,11222872,US,division,parent-doc,2005-09-09,0
7762334,20070095539,US,related-publication,,2007-05-03,0
