application_id,patent_id,patent_application_type,filing_date,series_code,rule_47_flag
06/641256,4590531,6,1984-08-16,6,0.0
2007/11902205,7826442,11,2007-09-19,11,0.0
2011/29391406,D661739,29,2011-05-09,29,0.0
2004/10971172,7190221,10,2004-10-22,10,0.0
10/093438,6823334,10,2002-03-07,10,0.0
2006/11919196,7829296,11,2006-04-25,11,0.0
07/829409,5174742,7,1992-02-03,7,0.0
8                                   ,5724582,8,1994-05-27,8,0.0
2001/09824536,6898454,9,2001-04-02,9,0.0
2014/14513439,9119563,14,2014-10-14,14,0.0
06/372804,4393250,6,1982-04-28,6,0.0
08/996042,5966282,8,1997-12-22,8,0.0
07/879737,5294701,7,1992-05-06,7,0.0
2015/14961721,10058977,14,2015-12-07,14,0.0
2004/10880848,8539469,10,2004-06-30,10,0.0
09/130310,5999341,9,1998-08-07,9,0.0
08/562344,5563674,8,1995-11-22,8,0.0
2013/29466437,D745663,29,2013-09-08,29,0.0
2016/15006963,10244070,15,2016-01-26,15,0.0
2013/13829271,9371995,13,2013-04-11,13,0.0
2005/11239178,7635599,11,2005-09-29,11,0.0
05/482829,3937490,5,1974-06-25,5,0.0
2008/12296434,8139677,12,2008-04-30,12,0.0
2013/13774197,9292672,13,2013-02-22,13,0.0
09/397343,6210692,9,1999-09-15,9,0.0
2018/16181921,10970538,16,2018-11-06,16,0.0
05/575559,4002953,5,1975-05-08,5,0.0
8                                   ,5839882,08,1997-04-25,08,0.0
2015/14742724,9940333,14,2015-06-18,14,0.0
08/526633,5635089,8,1995-09-11,8,0.0
2005/11216642,7940787,11,2005-08-30,11,0.0
2006/11447520,7513210,11,2006-06-05,11,0.0
08/150411,5442751,8,1993-11-09,8,0.0
2004/10581660,7695468,10,2004-11-23,10,0.0
2003/10405618,7316988,10,2003-04-03,10,0.0
2010/12755714,9240253,12,2010-04-07,12,0.0
08/064665,5362370,8,1993-05-21,8,0.0
2013/14089947,9445610,14,2013-11-26,14,0.0
2011/13275637,8828301,13,2011-10-18,13,0.0
08/802794,5975889,8,1997-02-18,8,0.0
06/923225,4696503,6,1986-10-27,6,0.0
8                                   ,5758133,8,1995-12-28,8,0.0
2015/15764021,10650320,15,2015-09-30,15,0.0
05/756096,4108878,5,1977-01-03,5,0.0
2017/16465173,11097698,16,2017-12-01,16,0.0
06/153339,4323836,6,1980-05-27,6,0.0
07/734780,5319738,7,1991-07-23,7,0.0
8                                   ,5704466,8,1996-02-23,8,0.0
2013/13781084,10163108,13,2013-02-28,13,0.0
05/856303,4188034,5,1977-12-01,5,0.0
09/531258,6488690,9,2000-03-17,9,0.0
07/296773,4885131,7,1989-01-13,7,0.0
2014/29490916,D721003,29,2014-05-15,29,0.0
06/064389,4305924,6,1979-08-08,6,0.0
2003/10529738,7816430,10,2003-09-29,10,0.0
2014/29481620,D711961,29,2014-02-07,29,0.0
2015/14821573,10679758,14,2015-08-07,14,0.0
2020/16801775,10902329,16,2020-02-26,16,0.0
06/108875,4318082,6,1979-12-31,6,0.0
2016/16310131,10876941,16,2016-08-31,16,0.0
2015/14606157,9502643,14,2015-01-27,14,0.0
09/677487,6465675,9,2000-10-02,9,0.0
2014/14528977,9782675,14,2014-10-30,14,0.0
2015/14791025,9993978,14,2015-07-02,14,0.0
09/195097,6211518,9,1998-11-18,9,0.0
2010/29358715,D656591,29,2010-03-31,29,0.0
08/441772,5573303,8,1995-05-16,8,0.0
8                                   ,5796018,08,1997-01-29,08,0.0
07/944448,PP8413,7,1992-09-14,7,0.0
2018/15881395,10546824,15,2018-01-26,15,0.0
2003/10414230,6915088,10,2003-04-16,10,0.0
2012/13671271,9261563,13,2012-11-07,13,0.0
2002/10256375,6901627,10,2002-09-27,10,0.0
09/180274,6210495,9,1998-11-06,9,0.0
07/826393,5163348,7,1992-01-27,7,0.0
06/363860,4432635,6,1982-03-31,6,0.0
2012/13620483,8619807,13,2012-09-14,13,0.0
2008/13126297,8687193,13,2008-10-31,13,0.0
8                                   ,5811885,08,1995-03-31,08,0.0
08/948052,6544243,8,1997-10-09,8,0.0
08/399771,5630494,8,1995-03-07,8,0.0
D                                   ,D389728,D,1996-05-01,D,0.0
06/671196,4655348,6,1984-11-14,6,0.0
2003/10655015,6842134,10,2003-09-05,10,0.0
2001/09782199,6897911,9,2001-02-14,9,0.0
2012/14342058,9285303,14,2012-08-27,14,0.0
05/781979,4092935,5,1977-03-28,5,0.0
2019/16529502,10999004,16,2019-08-01,16,0.0
08/574278,5639153,8,1995-12-18,8,0.0
2019/16559422,10674314,16,2019-09-03,16,0.0
05/542830,3933863,5,1975-01-21,5,0.0
2020/16912175,11053473,16,2020-06-25,16,0.0
2015/15320883,10233820,15,2015-07-29,15,0.0
2009/29342971,D628267,29,2009-09-03,29,0.0
2019/16496421,11307466,16,2019-04-18,16,0.0
2018/29636290,D885764,29,2018-02-07,D,0.0
08/133998,5388966,8,1993-10-12,8,0.0
08/975063,6018209,8,1997-11-20,8,0.0
05/706889,4058206,5,1976-07-19,5,0.0
2003/10541223,7174863,10,2003-12-24,10,0.0
2003/29185662,D529991,29,2003-07-02,29,0.0
2018/15894020,11298183,15,2018-02-12,15,0.0
2002/10263354,6845186,10,2002-10-03,10,0.0
07/974902,5290197,7,1992-11-12,7,0.0
8                                   ,5741983,8,1996-03-08,8,0.0
2014/14275828,9288191,14,2014-05-12,14,0.0
07/331007,4906894,7,1989-03-28,7,0.0
2012/14110792,9278800,14,2012-09-27,14,0.0
2017/15840249,10041475,15,2017-12-13,15,0.0
09/424145,6207197,9,1999-11-18,9,0.0
2006/11494567,7376460,11,2006-07-28,11,0.0
2012/13448494,8397907,13,2012-04-17,13,0.0
2017/15694128,10210240,15,2017-09-01,15,0.0
2017/15708329,10131504,15,2017-09-19,15,0.0
2011/13167179,9373847,13,2011-06-23,13,0.0
2015/14694471,9718383,14,2015-04-23,14,0.0
2012/13461664,8763145,13,2012-05-01,13,0.0
08/853009,5974535,8,1997-05-09,8,0.0
2014/14199629,9197598,14,2014-03-06,14,0.0
2007/11776989,7831186,11,2007-07-12,11,0.0
07/634564,5228533,7,1990-12-27,7,0.0
09/611875,6295203,9,2000-07-07,9,0.0
06/887014,D303217,6,1986-07-18,6,0.0
2013/13744320,9683860,13,2013-01-17,13,0.0
2017/29615802,D863802,29,2017-08-31,D,0.0
07/793702,D405126,7,1991-11-18,7,0.0
09/224705,6832371,9,1999-01-04,9,0.0
2010/12718251,8911593,12,2010-03-05,12,0.0
07/517905,D323828,7,1990-05-02,7,0.0
2013/14430074,9623912,14,2013-09-20,14,0.0
2009/12570780,8518028,12,2009-09-30,12,0.0
2005/11149290,7664217,11,2005-06-10,11,0.0
2016/15738713,10478791,15,2016-06-30,15,0.0
2017/16483115,11053643,16,2017-02-22,16,0.0
2017/15641297,10335660,15,2017-07-04,15,0.0
06/687062,4652608,6,1984-12-28,6,0.0
09/580625,6265588,9,2000-05-30,9,0.0
07/785553,5352963,7,1991-10-31,7,0.0
08/398259,6656605,8,1995-03-03,8,0.0
2014/14289531,9332747,14,2014-05-28,14,0.0
2021/17219672,11447770,17,2021-03-31,17,0.0
10/040016,6607387,10,2001-10-26,10,0.0
08/997012,6232386,8,1997-12-23,8,0.0
05/910254,4173818,5,1978-05-30,5,0.0
07/967128,5301534,7,1992-10-27,7,0.0
09/222000,6244078,9,1998-12-29,9,0.0
2013/14386448,10348018,14,2013-03-08,14,0.0
07/218049,D315699,7,1988-07-13,7,0.0
06/007007,4211137,6,1979-01-29,6,0.0
05/729264,4052982,5,1976-10-04,5,0.0
2009/29342988,D629246,29,2009-09-03,29,0.0
08/161382,5364968,8,1993-12-02,8,0.0
09/841340,6394107,9,2001-04-24,9,0.0
2004/29201674,D518508,29,2004-03-19,29,0.0
2017/29627557,D855502,29,2017-11-28,D,0.0
2013/14441011,9903152,14,2013-10-07,14,0.0
2012/14236431,9485079,14,2012-08-02,14,0.0
07/606269,5117694,7,1990-10-31,7,0.0
2019/29707636,D932026,29,2019-09-30,D,0.0
08/116236,5471961,8,1993-09-02,8,0.0
05/795032,4089170,5,1977-05-09,5,0.0
09/671646,6320359,9,2000-09-28,9,0.0
05/491662,3945330,5,1974-07-25,5,0.0
2016/15099033,10012630,15,2016-04-14,15,0.0
2019/16241221,10797070,16,2019-01-07,16,0.0
2016/15578765,10550222,15,2016-12-15,15,0.0
07/521410,5008515,7,1990-05-10,7,0.0
06/929010,PP6449,6,1986-11-17,6,0.0
05/599078,3994601,5,1975-07-25,5,0.0
2014/14316249,9749988,14,2014-06-26,14,0.0
08/069866,6228460,8,1993-06-01,8,0.0
09/848797,6826614,9,2001-05-04,9,0.0
2004/10960938,7932291,10,2004-10-12,10,0.0
2015/14848703,9788109,14,2015-09-09,14,0.0
2003/10616581,6955412,10,2003-07-09,10,0.0
2009/12533524,8211207,12,2009-07-31,12,1.0
2020/16917593,11308595,16,2020-06-30,16,0.0
09/648353,6397078,9,2000-08-25,9,0.0
2005/11089649,7675974,11,2005-03-25,11,0.0
10/213083,6699999,10,2002-08-07,10,0.0
09/406507,6362604,9,1999-09-28,9,0.0
06/344883,4466563,6,1982-02-01,6,0.0
2001/09757446,6870707,9,2001-01-09,9,0.0
2001/10416270,7023785,10,2001-11-09,10,0.0
08/252010,5497249,8,1994-05-31,8,0.0
2016/15067495,10133970,15,2016-03-11,15,0.0
2018/16184642,10604210,16,2018-11-08,16,0.0
2014/14171685,9367584,14,2014-02-03,14,0.0
2002/10238386,7335631,10,2002-09-09,10,0.0
05/667494,4050947,5,1976-03-17,5,0.0
2001/10044216,6976085,10,2001-11-20,10,0.0
2021/17357863,PP34084,17,2021-06-24,17,0.0
08/730251,6175574,8,1996-10-15,8,0.0
05/669580,3995465,5,1976-03-23,5,0.0
2015/14602013,9810947,14,2015-01-21,14,0.0
2019/16569897,10686239,16,2019-09-13,16,0.0
2017/29592833,D852628,29,2017-02-02,D,0.0
05/570765,3981163,5,1975-04-23,5,0.0
07/174946,4821382,7,1988-03-29,7,0.0
2014/14155657,9515357,14,2014-01-15,14,0.0
2015/14594669,9614982,14,2015-01-12,14,0.0
2018/16053863,10881275,16,2018-08-03,16,0.0
2016/15084890,9715472,15,2016-03-30,15,0.0
06/622266,4619402,6,1984-06-19,6,0.0
2017/15440365,9842857,15,2017-02-23,15,0.0
09/470140,6318642,9,1999-12-22,9,0.0
06/746239,D296862,6,1985-06-18,6,0.0
08/395502,5509387,8,1995-02-27,8,0.0
2012/13976257,8966564,13,2012-01-17,13,0.0
08/919333,6226445,8,1997-08-28,8,0.0
29/180961,D490414,29,2003-05-05,29,0.0
08/074879,5656423,8,1993-11-16,8,0.0
2013/13771447,8753302,13,2013-02-20,13,0.0
2001/09949120,6936365,9,2001-09-10,9,0.0
09/486913,6265525,9,2000-10-12,9,0.0
2007/11825345,8096306,11,2007-07-05,11,0.0
2019/16524618,10759789,16,2019-07-29,16,0.0
2002/10283191,6994123,10,2002-10-30,10,0.0
2018/16008524,10347587,16,2018-06-14,16,0.0
2019/16715286,10995285,16,2019-12-16,16,0.0
08/533985,5620528,8,1995-09-27,8,0.0
2006/11406498,7422335,11,2006-04-19,11,0.0
2018/15903794,10408242,15,2018-02-23,15,0.0
05/846216,4170910,5,1977-10-27,5,0.0
2000/09728852,7080101,9,2000-12-01,9,0.0
07/398677,5010580,7,1989-08-25,7,0.0
07/839432,5351153,7,1992-02-24,7,0.0
2013/13916570,9756293,13,2013-06-12,13,0.0
06/656772,4579205,6,1984-10-01,6,0.0
2019/16447167,10764599,16,2019-06-20,16,0.0
2015/15526064,10588847,15,2015-10-02,15,0.0
2002/10239220,6855800,10,2002-01-22,10,0.0
07/820536,5280962,7,1992-01-14,7,0.0
2017/15701842,10030013,15,2017-09-12,15,0.0
2002/10233795,6999983,10,2002-09-03,10,0.0
2017/15604141,10109506,15,2017-05-24,15,0.0
06/470785,4543770,6,1983-03-01,6,0.0
2010/12877718,8251352,12,2010-09-08,12,0.0
2019/16296787,10817109,16,2019-03-08,16,0.0
2017/15616422,9808218,15,2017-06-07,15,0.0
06/264399,4380137,6,1981-05-18,6,0.0
2011/13340165,8816506,13,2011-12-29,13,0.0
2011/13231877,8436367,13,2011-09-13,13,0.0
2013/14105182,9816716,14,2013-12-13,14,0.0
2006/11380751,7990346,11,2006-04-28,11,0.0
07/301252,D326136,7,1989-01-23,7,0.0
07/806970,5279751,7,1991-12-12,7,0.0
2008/12682166,8488814,12,2008-10-09,12,0.0
08/411510,5495675,8,1995-03-28,8,0.0
8                                   ,5688850,8,1995-06-05,8,0.0
2010/12755559,8520375,12,2010-04-07,12,0.0
2016/15182383,10187310,15,2016-06-14,15,0.0
29/052750,D434003,29,1996-04-03,29,0.0
2014/14559035,10346603,14,2014-12-03,14,0.0
2013/29451252,D709518,29,2013-03-29,29,0.0
2010/13512808,9008016,13,2010-11-30,13,0.0
2005/11085777,7380140,11,2005-03-21,11,0.0
08/095575,5548727,8,1993-07-19,8,0.0
2004/11003238,7283922,11,2004-12-03,11,0.0
2007/11891629,7807637,11,2007-08-10,11,0.0
2017/15716331,10577650,15,2017-09-26,15,0.0
06/556883,4552753,6,1983-12-01,6,0.0
2009/12494397,8144626,12,2009-06-30,12,0.0
09/264417,6039065,9,1999-03-08,9,0.0
06/463339,4585622,6,1983-02-02,6,0.0
2016/15144725,9912232,15,2016-05-02,15,0.0
2008/12600505,8892261,12,2008-05-21,12,0.0
2004/10898172,7034922,10,2004-07-26,10,0.0
06/511021,D283415,6,1983-07-05,6,0.0
2018/16158876,10340583,16,2018-10-12,16,0.0
06/735215,4645676,6,1985-05-17,6,0.0
10/082729,6590262,10,2002-02-26,10,0.0
2020/16795974,11096283,16,2020-02-20,16,0.0
2014/14915985,10891028,14,2014-04-09,14,0.0
10/168852,6758693,10,2002-08-22,10,0.0
2015/14745248,9548048,14,2015-06-19,14,0.0
2012/13598568,8810379,13,2012-08-29,13,0.0
09/107647,6005368,9,1998-06-30,9,0.0
2012/14008123,9275622,14,2012-03-29,14,0.0
07/757808,5210767,7,1991-09-11,7,0.0
8                                   ,5823391,08,1996-09-04,08,0.0
2016/15185675,9667772,15,2016-06-17,15,0.0
2012/13728055,9088088,13,2012-12-27,13,0.0
2012/13731294,9080863,13,2012-12-31,13,0.0
2014/15506930,10057857,15,2014-08-28,15,0.0
2007/12377214,7946164,12,2007-08-08,12,0.0
2016/15195185,9571688,15,2016-06-28,15,0.0
2019/16755643,11296165,16,2019-05-20,16,0.0
2020/16811158,11358063,16,2020-03-06,16,0.0
2014/14215946,9096299,14,2014-03-17,14,0.0
8                                   ,5780951,08,1996-12-23,08,0.0
2011/14130980,9281562,14,2011-07-06,14,0.0
2010/12706923,8361312,12,2010-02-17,12,0.0
05/730981,4084714,5,1976-10-08,5,0.0
2010/12751442,8457216,12,2010-03-31,12,0.0
2008/12274064,8220986,12,2008-11-19,12,0.0
07/161181,4843205,7,1988-02-26,7,0.0
08/145339,5611045,8,1993-10-29,8,0.0
05/710271,D248048,5,1976-07-30,5,0.0
2015/14670890,9827313,14,2015-03-27,14,0.0
2013/14132035,9064800,14,2013-12-18,14,0.0
2003/10338547,7302390,10,2003-01-08,10,0.0
2009/12579329,8719567,12,2009-10-14,12,0.0
09/417036,6272441,9,1999-10-12,9,0.0
2020/16899658,10958992,16,2020-06-12,16,0.0
05/925206,4154649,5,1978-07-17,5,0.0
2006/11459950,8603703,11,2006-07-26,11,0.0
2003/10527107,7249311,10,2003-09-04,10,0.0
06/213941,4311723,6,1980-12-08,6,0.0
2015/15552988,10678434,15,2015-05-12,15,0.0
09/542720,6461667,9,2000-04-04,9,0.0
2013/14057712,9870415,14,2013-10-18,14,0.0
2009/12488506,8375014,12,2009-06-19,12,0.0
29/007111,D346318,29,1993-01-21,29,0.0
2013/13894434,9231893,13,2013-05-15,13,0.0
2005/10598942,7559688,10,2005-03-11,10,0.0
2013/13926140,9218302,13,2013-06-25,13,0.0
08/098485,5347710,8,1993-07-27,8,0.0
2007/29291020,D574777,29,2007-08-09,29,0.0
2018/16018088,11123821,16,2018-06-26,16,0.0
2018/15965040,10208331,15,2018-04-27,15,0.0
2010/12655955,8028585,12,2010-01-11,12,0.0
29/135166,D472671,29,2001-01-05,29,0.0
08/874110,5928987,8,1997-06-12,8,0.0
2011/13325733,8956384,13,2011-12-14,13,0.0
09/325876,6242444,9,1999-06-04,9,0.0
2012/13710685,9377882,13,2012-12-11,13,0.0
08/513825,5626234,8,1995-08-29,8,0.0
2013/14649369,9518004,14,2013-12-02,14,0.0
08/787415,5915246,8,1997-01-22,8,0.0
2017/15433833,10495161,15,2017-02-15,15,0.0
07/575323,5036587,7,1990-08-29,7,0.0
2008/12045722,7724411,12,2008-03-11,12,0.0
2013/14089817,9939807,14,2013-11-26,14,0.0
2018/16227034,10840760,16,2018-12-20,16,0.0
2010/12872621,9652551,12,2010-08-31,12,0.0
2019/16279326,10709794,16,2019-02-19,16,0.0
2015/15537958,10449134,15,2015-12-22,15,0.0
06/061897,4297857,6,1979-07-30,6,0.0
2013/14142686,10068149,14,2013-12-27,14,0.0
2009/29344475,D617420,29,2009-09-30,29,0.0
2020/29740672,D935094,29,2020-07-06,D,0.0
05/740868,4098676,5,1976-11-11,5,0.0
2010/12873168,8425667,12,2010-08-31,12,0.0
2005/11188047,7620065,11,2005-07-22,11,0.0
2001/10027400,7105305,10,2001-12-19,10,0.0
06/167437,4325895,6,1980-07-09,6,0.0
2003/10742047,7247384,10,2003-12-19,10,0.0
2016/15163608,9964363,15,2016-05-24,15,0.0
05/570999,4003369,5,1975-04-22,5,0.0
2014/14526082,9236108,14,2014-10-28,14,0.0
2016/15352979,10327160,15,2016-11-16,15,0.0
05/861234,4208330,5,1977-12-16,5,0.0
2009/12867915,8833849,12,2009-02-19,12,0.0
2018/16051597,10432121,16,2018-08-01,16,0.0
2005/11159964,7319246,11,2005-06-23,11,0.0
2006/11472785,8686489,11,2006-06-22,11,0.0
09/685256,6660904,9,2000-10-10,9,0.0
2011/13220189,8505021,13,2011-08-29,13,0.0
2016/15161552,9989709,15,2016-05-23,15,0.0
2018/16461257,10907667,16,2018-01-17,16,0.0
2014/14224409,10298756,14,2014-03-25,14,0.0
10/046863,6780159,10,2002-01-15,10,0.0
2007/11863638,8361936,11,2007-09-28,11,0.0
2015/15514862,10648750,15,2015-10-14,15,0.0
2014/15520411,10301106,15,2014-12-03,15,0.0
2018/15775597,11271063,15,2018-04-04,15,0.0
07/517095,5081710,7,1990-05-01,7,0.0
10/391290,6825058,10,2003-03-17,10,0.0
06/641526,4808409,6,1984-08-16,6,0.0
2010/13382724,9175265,13,2010-07-08,13,0.0
2006/11389858,7734050,11,2006-03-27,11,0.0
2007/11748292,7504835,11,2007-05-14,11,0.0
06/279404,4486411,6,1981-07-01,6,0.0
2009/12577140,8065500,12,2009-10-09,12,0.0
2013/14089755,8965884,14,2013-11-26,14,0.0
05/869247,4187517,5,1978-01-13,5,0.0
2012/13402655,8432244,13,2012-02-22,13,0.0
06/246731,4422549,6,1981-03-23,6,0.0
2018/16011982,11164593,16,2018-06-19,16,0.0
06/154408,4348573,6,1979-08-13,6,0.0
06/023915,4257671,6,1979-03-26,6,0.0
09/386677,6262555,9,1999-08-31,9,0.0
2007/29280238,D554357,29,2007-05-22,29,0.0
2011/13295383,10230602,13,2011-11-14,13,0.0
2010/29355520,D626901,29,2010-02-09,29,0.0
2005/11045440,7659891,11,2005-01-31,11,0.0
07/376240,4973239,7,1989-07-06,7,0.0
07/052817,4954409,7,1987-05-22,7,0.0
2003/10635302,7219480,10,2003-08-06,10,0.0
07/179975,4856240,7,1988-04-11,7,0.0
2013/13852947,9532465,13,2013-03-28,13,0.0
06/489388,4478906,6,1983-04-28,6,0.0
2003/10687097,6845752,10,2003-10-15,10,0.0
08/123837,5665754,8,1993-09-20,8,0.0
2019/16396568,11044058,16,2019-04-26,16,0.0
08/531628,5606545,8,1995-09-21,8,0.0
2014/29478702,D743872,29,2014-01-07,29,0.0
2012/29410910,D688766,29,2012-01-13,29,0.0
2018/16489755,11333262,16,2018-03-08,16,0.0
2014/14774627,10682370,14,2014-03-12,14,0.0
2018/16237260,10754123,16,2018-12-31,16,0.0
2006/11497740,8597116,11,2006-08-01,11,0.0
2012/14130055,10099222,14,2012-07-02,14,0.0
06/233913,4389755,6,1981-02-12,6,0.0
08/264159,5521126,8,1994-06-22,8,0.0
2019/16361538,10711710,16,2019-03-22,16,0.0
2014/29499141,D719595,29,2014-08-12,29,0.0
2003/10405819,7381562,10,2003-04-01,10,0.0
05/951176,4195150,5,1978-10-13,5,0.0
2014/14577649,10650031,14,2014-12-19,14,0.0
2011/13036864,8214365,13,2011-02-28,13,0.0
06/822429,4684861,6,1985-12-20,6,0.0
2010/12842543,8560028,12,2010-07-23,12,0.0
2017/15493594,10320528,15,2017-04-21,15,0.0
07/593938,D329833,7,1990-10-05,7,0.0
08/997537,6144546,8,1997-12-23,8,0.0
2013/14081402,10618695,14,2013-11-15,14,0.0
2013/13930928,9075906,13,2013-06-28,13,0.0
D                                   ,D387801,D,1996-09-24,D,0.0
29/013733,D359243,29,1993-09-30,29,0.0
2004/10552554,7379236,10,2004-07-05,10,0.0
2017/15801580,11266985,15,2017-11-02,15,0.0
2015/14870243,9740351,14,2015-09-30,14,0.0
2006/12442427,8087661,12,2006-12-13,12,0.0
09/139891,6133648,9,1998-08-25,9,0.0
07/974293,5477257,7,1992-11-10,7,0.0
2010/12894724,8486192,12,2010-09-30,12,0.0
06/824806,4696233,6,1986-01-31,6,0.0
2012/14354430,9434619,14,2012-10-24,14,0.0
2009/12991113,8393378,12,2009-05-14,12,0.0
06/417509,4589132,6,1982-09-13,6,0.0
2019/16369843,11138002,16,2019-03-29,16,0.0
2011/13041223,8694903,13,2011-03-04,13,0.0
2013/13846053,9345958,13,2013-03-18,13,0.0
09/476985,6434867,9,1999-12-31,9,0.0
09/144913,6040742,9,1998-09-01,9,0.0
2007/11621139,7769241,11,2007-01-09,11,0.0
2004/10877385,7212945,10,2004-06-25,10,0.0
2008/12263670,8046711,12,2008-11-03,12,0.0
2015/14788514,9586508,14,2015-06-30,14,0.0
10/038544,6579513,10,2002-01-03,10,0.0
2018/16107276,10672324,16,2018-08-21,16,0.0
06/629700,4557163,6,1984-07-11,6,0.0
06/013561,4233925,6,1979-02-21,6,0.0
2000/09545888,6987758,9,2000-04-07,9,0.0
07/265060,4953878,7,1988-10-31,7,0.0
2011/13502525,8523558,13,2011-05-17,13,0.0
2018/15917368,10621946,15,2018-03-09,15,0.0
2010/12856720,7907816,12,2010-08-16,12,0.0
2010/29353599,D620882,29,2010-01-12,29,0.0
06/090809,4262381,6,1979-11-02,6,0.0
2013/14441237,11122444,14,2013-11-08,14,0.0
2019/16248600,10854364,16,2019-01-15,16,0.0
05/620431,3998450,5,1975-10-07,5,0.0
29/037091,D376081,29,1995-04-03,29,0.0
2015/14732076,10407916,14,2015-06-05,14,0.0
07/026364,4822676,7,1987-03-16,7,0.0
2017/15683776,10015167,15,2017-08-22,15,0.0
2012/13611917,9308073,13,2012-09-12,13,0.0
09/418015,6381287,9,1999-10-14,9,0.0
06/645704,4614301,6,1984-08-30,6,0.0
06/296024,4462034,6,1981-08-25,6,0.0
07/485312,5226130,7,1990-02-26,7,0.0
2014/14159201,9117301,14,2014-01-20,14,0.0
2006/11647723,8612547,11,2006-12-29,11,0.0
2018/16202958,10767140,16,2018-11-28,16,0.0
06/379526,4479753,6,1982-05-19,6,0.0
2019/16368297,10558058,16,2019-03-28,16,0.0
2018/29658025,D922690,29,2018-07-27,D,0.0
2008/12263692,8135014,12,2008-11-03,12,0.0
2011/13228589,8376491,13,2011-09-09,13,0.0
06/639236,4607611,6,1984-08-09,6,0.0
2015/14713951,9792268,14,2015-05-15,14,0.0
05/839865,4232045,5,1977-10-06,5,0.0
05/531795,4019750,5,1974-12-11,5,0.0
2007/29288860,D580549,29,2007-06-25,29,0.0
2018/16155529,10495664,16,2018-10-09,16,0.0
2003/10624172,6962136,10,2003-07-22,10,0.0
08/798678,6064424,8,1997-02-12,8,0.0
05/694892,4057360,5,1976-06-10,5,0.0
2005/11049356,7108458,11,2005-02-01,11,0.0
09/309721,6285097,9,1999-05-11,9,0.0
2015/14709852,9688689,14,2015-05-12,14,0.0
2008/12100036,7699513,12,2008-04-09,12,0.0
29/142055,D459696,29,2001-05-17,29,0.0
2013/13785323,9445710,13,2013-03-05,13,0.0
2007/29296820,D632634,29,2007-10-29,29,0.0
2015/14630922,9595416,14,2015-02-25,14,0.0
08/945812,5969156,8,1997-09-29,8,0.0
2009/12866351,9378557,12,2009-02-05,12,0.0
2019/16254983,10491321,16,2019-01-23,16,0.0
2013/14651529,10799547,14,2013-07-23,14,0.0
2012/13682496,9038894,13,2012-11-20,13,0.0
2006/11465448,7371130,11,2006-08-17,11,0.0
2016/15089719,9625682,15,2016-04-04,15,0.0
2018/15920222,10494664,15,2018-03-13,15,0.0
1999/09762913,6873719,9,1999-08-11,9,0.0
06/318393,4430576,6,1981-11-05,6,0.0
09/314037,6052539,9,1999-05-18,9,0.0
2017/15815750,10589995,15,2017-11-17,15,0.0
2004/10757798,7078082,10,2004-01-15,10,0.0
2015/14792982,10141950,14,2015-07-07,14,0.0
2005/11587321,8006911,11,2005-01-31,11,0.0
2012/13671122,9228267,13,2012-11-07,13,0.0
29/150710,D464036,29,2001-11-29,29,0.0
06/900459,4781181,6,1986-08-26,6,0.0
2019/16424348,10979569,16,2019-05-28,16,0.0
2015/14982646,9665064,14,2015-12-29,14,0.0
2000/10089166,6890930,10,2000-09-13,10,0.0
2008/12137883,7834022,12,2008-06-12,12,0.0
2005/11632279,7872271,11,2005-07-12,11,0.0
05/664125,4085992,5,1976-03-05,5,0.0
2018/16627273,11338362,16,2018-06-25,16,0.0
2005/11107001,7472970,11,2005-04-15,11,0.0
2017/29615911,D862017,29,2017-08-31,D,0.0
09/249716,6227401,9,1999-02-12,9,0.0
2007/29272951,D602693,29,2007-02-22,29,0.0
09/034325,6062557,9,1998-03-04,9,0.0
08/978332,6093448,8,1997-11-25,8,0.0
09/538284,6603786,9,2000-03-30,9,0.0
2006/29247232,D570425,29,2006-06-07,29,0.0
2009/12603826,7868064,12,2009-10-22,12,0.0
8                                   ,5740657,8,1997-01-02,8,0.0
2021/17248325,11301610,17,2021-01-20,17,0.0
05/517335,4064161,5,1974-10-23,5,0.0
08/989592,5973279,8,1997-12-12,8,0.0
2018/16204094,11001389,16,2018-11-29,16,0.0
2019/16294390,10435654,16,2019-03-06,16,0.0
2014/14284923,9726722,14,2014-05-22,14,0.0
