paper,author,affiliation1
2089765713,2113320397,922474255
2890794011,2890945830,39804081
2073891653,2048490976,70703428
2047528512,2721684462,97018004
2890053569,2523189149,79510175
333550517,2463175237,47652572
2047446653,1872920502,20121455
2374533698,2464211584,12393601
2060431717,2150500833,97018004
2134553784,2190078251,58028834
2051262020,2133218979,138211613
2129088453,2157777113,1285764155
2379499357,2303124682,47689461
2081321773,2792165625,164042929
2037882567,2095601450,154387261
1527859332,2461177192,26347476
2467417236,2117887118,154425047
1996103488,2153284805,37461747
2809451799,2563278665,126158947
2166143794,2763012130,154526488
2735417326,2164916472,143302722
1991145957,2289882149,107077323
2314236187,2165304270,205349734
2028137968,2644553822,1289243028
1577692453,2654725882,91045830
2262629558,1882749857,28166907
1967470779,2020471332,182534213
2787252493,2407759987,154757721
1484094163,2254686557,1306339040
2600154148,2292650987,130238516
2016244556,2484087145,87531838
2017994490,2113650773,161318765
2006635747,2259223861,139322472
1947431667,2153678143,151281966
2036543122,2485926932,82951845
1014993460,2122717560,50441567
1977450080,2887394178,65143321
2019429285,1159697899,151746483
1978346348,2111569501,119182057
2574375405,2585100939,121296143
2060941027,2631931458,26092322
1982519024,2309761641,159948400
2002123714,1189374679,162148367
2411595129,2272178645,95516664
2330105734,128613390,99682543
2014810933,2153131023,87445476
2298195073,2153342749,169912796
2114713835,1986515273,47251452
1976888032,2572528890,20231570
2076385643,2515104180,19820366
2060476524,2420148336,881766915
1967126877,2492465680,137534880
2055298267,284016428,133731052
2559951541,2565615557,214830159
2009866086,2310366097,10091056
2055598611,2037553824,28407311
2152291919,2702221538,100930933
2904012654,1994274415,103163165
2906774165,50186176,193629610
2053060050,2583411184,135117807
2054650575,2677761756,74899385
2043689336,1976321995,169108374
1972217701,2129041081,88155538
2433636802,2059565933,166337079
2118253492,691000733,23732399
1484112008,2645957191,79817857
2011622782,2115193273,135714990
2746091573,2749519099,60837268
2045342888,2117092943,91203450
1966980050,2136494798,65837984
1965374139,2204458525,8901234
2532175279,2306254174,165735259
2400321479,2132779421,159176309
1988239803,1525563715,84218800
2400346295,2251313807,1304132090
2088945721,2011317107,138689650
1966230074,2402368725,163770644
2000036625,662586463,200777214
2463312072,2239948872,170726198
2771816677,2571474391,27837315
2802258063,2034920005,168635309
2085925228,2790383358,134635517
2326208772,2125509680,183067930
1602967742,2141276424,130828816
1983955624,2103482195,74801974
2074438332,2137118666,1314423267
2398250632,2398727671,32923980
2006565566,2123898099,84653119
1979220780,1979824824,200777214
1527831889,2479405793,173009982
2084681021,2104355982,4092182
2082786472,2108561300,6332465
2015132495,2076489349,181565077
1766982540,2244373091,111979921
2056770781,2233317866,161024014
2889249487,2054122125,8204097
2602255322,1536125214,1516879
2009976762,2146914411,145894827
2371256123,2274543771,19820366
2493083071,2497766557,78650965
2167024200,2046648752,154526488
1969201403,2307440071,1330342723
2032010636,2021547347,60134161
1497829145,1988366468,76414455
2084113490,2248794189,102475099
1428390586,2590592807,145608581
2135280136,2304569116,47508984
2911987552,2913502637,124357947
2527732322,2130600106,1118541
2145332052,2010112973,157674565
2106639236,2096420203,19820366
2081468070,2130529548,162868743
2071082234,2161512002,40677808
2887030278,2680936189,47508984
2565145554,2566851422,238035932
2139227508,2308346936,136199984
1506703591,2162925978,196972281
2119929743,1977346375,25217355
2337936032,2311803469,157485424
2001831920,1868099947,201726411
2006796749,2122112523,165143802
1977198690,2892501569,196486160
2604223797,2147740639,57206974
2142858065,2109362877,1343052199
1981950725,2632585264,17974374
1605887670,2098400400,219193219
2087567898,2572693581,867280407
1963545760,1000603431,92715842
2139899398,1203210335,1343180700
2064170338,1984118537,1282233841
2392901009,2503130824,114218197
2073738878,1966395857,91136226
2012540314,2170171867,101100930
2182302357,2229018489,140494188
2072122458,2687377872,87445476
1983680888,2651772741,68956291
2269810759,2269611767,888185325
2129768642,2227876255,162827531
2032559096,2632384535,198068145
2343972123,2481254684,124227911
2020480789,1847322072,145311948
2136308480,2423352366,921990950
1978047127,2167657294,66958751
2316854831,2062634106,110017253
2605932715,2575814568,102461120
1593630730,2498774562,102149020
1482528147,2678354134,1282311441
2354702870,2359669014,159948400
2055790427,2014784799,180825142
1985538929,2707470579,144245601
2029226240,2038973722,149899117
1986022260,2461192432,1288882113
2637999389,2650469295,141945490
133350064,2702701239,177639307
2490335349,2003228514,27483092
1992432980,2261902752,74413500
2128803137,2008786367,74656192
2131534915,2500377026,162148367
2070506825,2672449227,137459256
2005009294,2012045847,69737025
2009601057,2163493385,19820366
2086973281,2294541141,34077901
2555592770,2421125251,1301390666
1880034133,2149591998,1291425158
2296348904,2251746954,59433898
648744028,2493622504,170935008
147878142,2722073229,168635309
2005425937,2047944176,95674353
2519198864,2680066184,64935225
2416242708,2647913501,150229711
1970225671,736978607,1289490764
2545240077,2102039820,138285227
2076774012,2707102701,1313323035
2134267784,2328299112,96679780
2139350893,2025433273,124055696
2303751549,2074096056,27837315
2155339964,2138486571,145311948
2043525662,2686815620,146399215
1995924617,2328733079,104946051
1993748740,280157827,138006243
2073634433,2166997551,60134161
2893958876,2408922217,165143802
2279260836,2709668270,166595947
2904692589,2610674681,135140700
1648531858,2078931288,900890020
2808309641,2125680669,171494771
2067613997,2705516889,130238516
2035412697,2065737225,149851306
1600470420,2211902631,25217355
217030151,2115481706,1343871089
1997432024,2566635446,1289490764
2064715866,2096659118,199305430
2769730240,2755734572,68145777
2092341954,2059237993,139290212
2131359811,2024995486,202697423
2135426852,2706368078,158842170
2043510612,2467507719,1338920048
2219987727,318319227,123387679
2019886211,1984641466,157725225
2166192686,2000147441,181343428
2073771813,2142860293,135310074
2096209498,295438406,40347166
1683591165,28341567,78570951
1964593387,2614626129,130828816
1995673829,2166022851,2800703229
2142395069,226185083,145608581
2004122631,2105713458,51713134
2755420712,2304485969,120230055
939729943,2305066840,318025780
2082018294,2168256179,150807315
1984906441,2143563176,13134134
2381337682,2347438661,163732180
2005682659,2232411986,154864474
1561129717,2477922385,44892455
1981372934,2122342826,169108374
94308744,215593103,47844
2042572453,1999769039,121502294
1992928323,2116207851,154526488
2682143074,2153706214,107077323
2059407877,2047631332,98677209
2108301257,2128141038,121797337
2016113664,2301025200,193427800
2098764976,2116704667,78757542
2055421736,2487540019,24185976
2621961142,2249510275,111979921
2015139676,2151950904,22299242
2072716029,1948544075,194839184
2114190211,2421460016,114531698
2488725812,71895653,1343180700
1527497734,2128612771,35961687
2767534369,2109890786,98285908
2805184146,2169941861,110200422
1978401518,1908949415,219388962
2094011071,2224395358,1302221669
1969770281,2670562035,2799732068
1990320813,210983879,15807432
2036277009,1978950141,891191580
2081269923,2514252418,17301866
2739041362,2218288847,118019719
2073277827,2158643039,117222138
2400635960,2769059473,15009632
1022236137,2266173962,1290206253
2341800003,2079721246,46247651
2328759985,2118793353,47508984
2042117395,2726500857,592451
2071114091,2109114414,123044942
2308097054,1044177420,928665696
2164467019,2078370214,8087733
2184322476,2496666262,157674215
2418036255,2595997270,140172145
2148162007,2103444448,161318765
2526162166,2526454933,57615478
2074803318,2657991620,15807432
2904356308,2904302833,102159200
2050242408,342340543,108093660
2082206796,307921034,108290504
2886203638,2139532053,24062138
2080875786,2670272772,21250087
2034127342,2135957439,98677209
67266384,946633108,93070618
2122567201,2085767126,47508984
1502884784,2304423679,241749
1967166220,2130508862,180857899
2382268601,2143634172,56007636
2128974588,2254845356,35440088
1951693026,2125710334,1290206253
2074513898,2342186964,5023651
2044029374,1990205201,185261750
2593580402,2602777874,1289461252
1813928154,2103829522,63190737
1517793784,2461428648,20089843
2163228387,2222724292,2802541053
1987854908,2201709189,191365509
2060192911,2107553551,114982161
2084679235,2305111833,65837984
2125559925,2708300353,95457486
2475134259,2262581935,315704651
2009073146,2043544526,140744787
1538309848,2551833428,2800535034
2769785240,2768109709,158842170
2411772038,2275970841,204337017
2057861982,2032556594,196829312
1974004481,2647856049,205783295
2023366508,2162399065,97565354
2176440967,2108922085,207547235
1999096437,2155634935,165735259
2060358898,1475506869,201799495
381600448,2104206448,129604602
2323541338,2410869068,145311948
2006511959,2107543856,19820366
1586484233,2109407849,82951845
1992024550,2561989768,179245896
2058530303,2220960467,71267560
2118810928,2117699760,157725225
1629941306,1908201504,5388228
2591423738,2170034174,193662353
2510966703,2152646684,100066346
2158062579,2463630679,155660961
1892204049,2807290356,151281966
2887864821,2319469253,1292859797
203850419,2595652606,1343551460
1980519714,2097562996,154099455
1967485220,1965030991,137853757
2109862957,2595460735,149213910
2007293342,2310266779,150468666
2782959757,2341466969,16076960
2317225567,2320228770,131231118
2890041823,2278819900,48076826
2040821955,2676534063,86501945
323566517,2434254798,14414995
1911666764,2620346980,219193219
1982781387,2785720147,39343248
2908003111,2782964882,171241948
2804323902,2516463606,45084792
2013458351,2099684196,2800030765
840345911,2061012876,135598925
2591125418,2299246159,136199984
1543741940,960885002,38119467
2110575925,2126660648,165733156
2464167268,2560656844,161318765
2802915438,2800331110,29266178
1895034157,2113767201,79576946
1968400644,2575057016,27837315
144006618,2235678384,78577930
2416350518,2189887448,109297418
1969041583,2156032403,39422238
2102456188,2661277900,1281704429
2246576560,2423171773,1282869487
2029412128,2764558035,181391015
2133560534,2639575661,79576946
2622341266,2738570216,79619799
21396288,2638829000,1294671590
2031440295,2111636916,1338124936
2497611763,2245899565,34352273
2187386042,2123703515,12079687
2765651381,2298866726,2801952686
1507832057,2037878225,1302368450
2735450564,2442891816,136040515
2051058031,2106053543,1301076528
2099345212,2320864310,153577553
2250989242,2328607726,11701301
2368928165,2385898114,84218800
2215445206,2013652683,130217899
2023562850,2265259763,17974374
2319877302,2547538864,39854257
2064243288,2106403683,46247651
2102710958,2720222817,889458895
2913367983,2600271025,33858575
2099699801,2152845106,22299242
2053739493,2677151970,122411786
2327289188,2147230062,206945453
2783476332,2049208785,76248293
2141316629,2698782939,1302978242
2359116354,2360344086,16609230
2060745420,2139539191,173911158
2605056209,2640439062,47720641
1871705000,2230256274,164915025
2400613086,2494533808,92614990
1989829872,2517421829,27483092
2609076277,2609834787,877176835
1971701538,2815819492,127317711
2041509660,1540498574,79576946
1502914155,2616616190,20581793
2040587875,2229327165,909854389
2394258634,2313782099,98834328
2078833720,2103970822,16391192
2069650794,2317133473,36217917
2012380986,2017995633,19880235
2037719974,2302221294,150240954
174240734,2164111303,24193003
2086030451,573182018,170201317
2233242602,2559970056,139660479
2771645298,2190563688,166073570
2891847180,2103467342,181391015
2893460333,2141927991,16733864
2125566248,2026977013,1281400175
2002635549,2551030445,76134821
1517823283,2166824824,1309532762
2107893709,2155504685,114027177
2040345220,2685539781,124128386
2073369056,2155460595,130442723
2089281697,2303126400,17974374
1990997075,2164857993,181547552
2495176424,2516876746,210824098
2587983573,2044445175,115498069
1975745404,2562469560,114257568
1977361201,754437802,32869338
2771759070,2125788979,83019370
2531166647,1981472138,129627893
2767195381,2484596345,911458345
1963889201,2655445681,6498739
2047289381,2119541894,163770644
2406384603,2294528131,1306287861
2103007849,2892440764,28792581
1648420225,2657406366,20089843
2057859154,2233448029,153297377
2304895093,2562600320,1312732213
2093040265,2627768801,47689461
2591856757,2245189406,109935558
1994129512,2060759037,94616838
2142794714,2140462560,125602781
2206701166,2303445508,148751991
2107896100,174971579,97018004
1597891923,2410445155,186246823
2140736792,2243432871,155781252
2586175876,2118729761,98251732
2290520774,2594305430,27837315
2145641714,1963647963,170897317
2900324020,2174520453,91136226
1584989026,2270127341,60134161
2399976931,83042142,78650965
2057637221,2315291681,16097986
2743495372,2131895804,35662394
2109324600,2717679248,95457486
2069826942,2165911325,1288882113
2153961018,2586390211,78037679
1531421717,2647400267,91807558
190956196,2521302028,1321649718
2130394733,2483858803,142395110
1603364587,1985053944,17974374
2911237180,2631605600,75951250
2900521051,2788367517,23923803
1949274117,2241652291,884326988
2437254024,2203217256,1283382300
2332117239,2135741835,5561750
2017510088,2141360977,66514158
1980094871,2647367758,145872427
2015141229,2824735754,91656880
2165096904,2641406212,102335020
1826610425,2203193083,1268775
1971861592,2099910109,1285301757
2253738313,2220279420,41458283
922970146,2404166252,121846364
2010584674,666465551,1314251682
2049649620,2559161291,17301866
2085351316,2664690492,8204097
1989246996,225891544,154526488
2060867325,1982923732,181369854
2673621072,56557546,143302722
2510712276,2125049859,1293612202
2041671474,2763070290,1335113835
1989609707,2718956704,8204097
2019925931,2679368515,74775410
2168864202,2164561630,97018004
1964877805,2828904152,118347636
2093146492,95520447,4654613
2603165972,2600317380,21881038
2784259636,2783371993,86501945
1757041188,70192035,95674353
2773092501,2771532796,169541294
2531085657,2005249884,911458345
2791675376,1163426945,63098007
1985987517,2328234786,96036126
2767561475,2767712622,193775966
1999612354,1972128359,22299242
2409524585,2672602192,14243506
1968989186,2573378417,181697535
2407504516,2564268714,110534114
2015077916,2126087332,43439940
2058633833,2146728324,136199984
2019422015,2321740919,251738
2800315876,2894698849,24027795
2147055134,2246304747,158708052
2739796136,2708568583,1315852903
2604497858,2605343371,161046081
2368765536,2640381000,27688046
2130320580,1404886609,25974101
2725712928,2210721141,162096671
1568597979,2010404005,205783295
2100042210,2173235847,241749
363585335,2654668564,181631907
2231520867,2116666606,52357470
2403578137,2046048852,889804353
2079251012,2250910534,78037679
2295610154,2068882297,21491767
2069402243,196222512,149899117
1954861204,2280412840,102322142
2607860563,2676348968,2799577643
2071646941,2147087000,1316902750
2084061645,1892425843,91136226
2118533657,2043324034,5124864
2792578965,2202959080,145894827
2604517815,2237375694,24603500
122367537,2237085765,31151848
2301247835,2113313336,55240360
2507944849,2119710441,9916479
2901313476,2086502113,36258959
2101964371,2569167212,95457486
2040677405,2626785007,298625061
1977232165,2615110049,190249584
2130106711,2149685130,155627368
2044032715,2104942175,1311099166
2515910763,1997831183,32597200
1996195477,2304985628,185443292
97097499,2231284147,81844223
1925832006,2212291392,11883440
2225894188,2764042577,2738502077
1995208585,2118017651,185892350
2119993170,2662181471,75357094
2005112405,2138389288,201537933
2170073298,2411898361,146367977
2888887001,2887204802,145311948
1988042385,2109780243,98358874
1524514720,2558014204,33096239
2361935154,2365340402,4800084
2375612416,2649382268,139759216
2489660299,2778912488,72702400
2092639238,2123186703,143302722
2065123952,2473246399,37574244
2339071331,2523768087,98251732
2019585262,2086530302,180670191
2172139151,2162320838,2801498763
2053450084,2586728873,192454743
2283800393,2134343784,177877127
2726710569,2012906993,72816309
2883614134,2057853939,32881790
2040423164,2617945599,124357947
2054577232,2105632190,183067930
1980387153,2510855284,65081225
2015659868,2221971873,32869338
2057748237,2009120258,2801112325
2213644800,2210122414,65143321
1979651432,2693757325,241749
2098450981,2000659583,154387261
2167396859,2172085431,130442723
1991714381,2105415488,123387679
2064375605,194570225,52418104
2090689866,2114905764,142108993
2003237961,2111330728,121934306
969237845,2165639339,1334877674
2018129201,2334046211,16097986
2022462515,336324162,32021983
2639020341,2066026018,35440088
2167459162,2422294341,184843921
1968822304,2216653345,76214153
2091611659,2135869046,193775966
2276554110,2328131508,180670191
2080345751,2164862063,4432739
2087352987,1840807009,114457229
2280079320,2798477791,59553526
2809908503,2300843636,1850255
2036292681,2303650192,79619799
2415469056,2598747797,165690674
2583776703,2460832421,19772626
2002219404,2578347860,136199984
2524044891,2000743104,161318765
2023061102,2223876085,151727225
339514756,2409158534,204268222
2320545356,2320955949,55124831
2395630665,2607064881,17056963
2378422329,2501654065,47689461
2160348826,2020113068,129902397
2584084753,2802536178,27781120
2551729206,2117062004,130828816
2075409488,2094355427,180857899
2025592510,2126326974,52706244
1985996475,2137110390,227486990
1511177112,833708981,28166907
1985517000,2146179091,1303153112
2734789194,2736218793,99484792
2037113606,2432454313,36721946
2047477559,1413425478,1289490764
2276378170,35197934,115441956
2770480804,2110630630,19820366
2154970758,323693093,174216632
2210598087,2171076625,922474255
2246335398,2224299580,889804353
2100181419,1992209984,91045830
1992064431,2663897838,100066346
2063438933,2115530054,153297377
2155762582,2297040565,12097938
985678499,2284747643,74775410
119376639,2397876360,155781252
1920215261,250691575,10824318
2888443075,2893378918,185103710
1992263066,1926550109,59361560
2163796354,2114157832,70983195
1496894240,2643255149,170013655
2036710415,2415958320,161318765
2903018746,2907394380,200845125
2735574484,2692468808,87780372
2796992732,2764709825,1284762954
2886421831,2167288942,1321296531
2888618426,2888462909,157485424
1922786313,2137555013,36258959
2124745094,1971818689,223822909
2010881146,2800082719,2801952686
1995543595,2102894390,87216513
2172102208,1981297585,115475287
2276077412,2281995911,52119777
2358235442,2661029694,4800084
2197669694,2395682037,3412056
1967153348,2074218666,1335113835
2103392106,2124057560,21193070
2469915299,2139116456,104552490
2079971866,132727405,201448701
2099445869,2046070938,71267560
2070175384,2233757744,180680657
1979766366,2577934813,52357470
2260014958,2268618785,1315836254
1820181550,2306881080,1343871089
2293701075,2762033575,110017253
2109381264,2251424086,1336096307
2035411387,2265857278,1314883814
1579879763,2703794664,185071736
1708970617,2117851657,76248331
2159420719,2102874519,135310074
2558024485,2145018511,40347166
2057609817,2336338484,40542001
2772926591,2771290426,71631882
2378159286,2375111696,21663988
1980085211,2258593159,181391015
2886041462,2078501909,80611190
2224751082,2484093849,172081054
2021215123,2010228543,27897274
1980071298,351562209,93251985
2052408731,2099237291,162148367
2732390746,2164411715,23925101
2624598581,2186077772,104946051
2412835522,2283012012,1299951241
2178990926,2248931700,36819085
2149317166,2076460627,161046081
2100447322,2642058804,1613860
2407616326,1894524293,139179871
1550760419,2086594047,16097986
1989769999,1977213134,204512498
1978601812,2422565351,162720556
2259305744,2793623465,134820265
2167466926,2098738118,37796252
2069685699,2343739179,202391551
2913676102,2421861206,111236770
2078475230,2141165815,317356780
2887715030,2096002261,149899117
2132818562,2292438729,135310074
2036879857,328072733,169521973
2147049939,2100865420,33213144
2809755776,2080303437,189158943
2024078136,1995145611,1321296531
2914438463,2911442261,143868143
2242190358,2164675941,142066694
2056790108,2060135870,52418104
2885641328,2421822112,25163455
2123576494,177947580,70931966
2622547002,2623091678,145311948
2162230556,2664089438,149594827
2123203028,2648835283,110200422
1944413391,1901178861,8961855
2793632656,2345712495,114982161
2283376916,2679862571,129774422
2312625866,2488004041,51504820
2029974806,2169321211,110120368
1634129118,2141154036,39481719
2735348833,2089859334,189238007
2088992915,2788266230,192545095
2043449639,2007644149,26437253
2015369748,1972608516,157674565
2116745281,2055924406,45642913
2223902699,2599289519,150468666
1982862791,2167003880,133731052
2516439282,2549675765,82880672
2311753455,2152857231,121980950
1963543732,2110912935,198073862
565569880,2121122940,157674565
1969838620,2587476747,47720641
2143687882,136262493,55143463
1991670083,2039095480,71637028
2194949381,2304675999,94234084
2038911691,2025379415,154570441
2012032985,2579913428,190082696
41119629,2598448552,94422183
2076889770,2590170739,7882870
1975461321,2110296550,181547552
2508731826,2098693643,68740497
1501412546,2504692197,154425047
2062023316,2631066213,47508984
2150935065,2191517247,887968799
2012520716,2156520087,102939073
2107544391,2134355623,114395901
2413827000,2317521114,1297540436
2126635711,2675527662,43579087
1985010409,2125477611,107639228
2014518846,1913743527,70900168
2605193414,2605268508,142631665
2082431622,2491461093,118517470
1509701071,2805665639,2801220772
2138319554,2714811519,111088046
2253871667,2086304026,55741626
2129392817,2099760878,11855966
1929554001,2499713338,165143802
2028416459,2295424800,43777268
2304010216,2581870114,23925101
1965531310,2037388086,114531698
2358522225,2686696030,47720641
1908520259,1994172573,138801177
2010305098,2789440345,243754102
2029880201,2253543897,82904351
2007184759,2797689352,15057530
2111143379,2645805988,193700539
2054455273,2678055600,114832834
2062359572,2126619409,123900574
2155932268,2370250711,1332737386
1974826800,2683686377,193291145
2744817924,2744393792,197907453
2788879996,2144908279,123044942
77053506,2630113369,123387679
2166249908,2123493038,916559398
1981266022,2588184177,129902397
2890318687,2910882097,1299303238
2770651958,2768962792,171003132
2273049234,1572609288,1293612202
2076421732,1970185894,12356871
2061542294,1854705339,200284239
2165354268,2163781629,22299242
2563723939,2567580423,1343551460
2033884387,2086401196,134900695
1545590260,1971334216,136199984
2116198314,2471313607,1329325741
1993281495,2102378341,154570441
2913421587,2326604193,2613432
2118818302,2101309996,1334287468
2163031673,2099612027,162148367
2155843602,2155803919,36258959
1670688737,1983051288,150468666
2595281944,2083189007,1313323035
2399167776,2465879366,1292669757
1979760941,2664058544,110378019
2200700354,2627094275,159885104
2579278333,2647046688,76130692
2104691640,2048304124,21370196
2067747596,2109247161,31419693
2339619864,1968982222,130194489
2793736750,313843528,1306264927
2134450462,2726667611,39422238
2501596935,2492548508,185507118
2801629896,2791657834,45129253
2359957994,2381013513,202126657
2158116280,2098948499,148366613
2901435155,2715010211,2279609970
2283542148,340749550,174306211
2380565126,2004069648,145872427
2899090091,2096433570,11983389
2590449493,2629723291,204823248
2125331991,2303435191,1293612202
2752858959,2571342072,205783295
1479666133,2149064728,1292875679
2886323242,2122350919,186143895
2232265893,2572362273,129003401
1675652894,2111640186,165230279
2118808163,2105907004,874386039
2041081165,2035548365,181391015
1181149189,2153885487,83648350
2135355269,2294927002,167383011
2753068645,2750919874,19820366
2034445706,2005355614,1292669757
1963556683,2630953491,16764540
2059585177,2654869017,173538901
2022204223,2224835427,28407311
2313634840,2520642740,79015816
2155351955,1372562678,84884186
2802587671,101464240,111088046
2363150369,2101603465,158248296
2308851601,2677094279,126596746
92272937,2709046744,63190737
2479108750,2129435837,154851008
2053425971,2619163421,162868743
2554387558,2171916200,60134161
2039710273,2120961933,180519160
2495307934,2399905368,34165663
2131261434,2160507340,159299179
2598976581,2180288621,160354086
2122370042,2083183838,35928602
2232290545,2729716009,2609542403
2804041098,223279867,17866349
1982306919,2777250460,102322142
1970909410,2475114713,130828816
2103708922,2027579684,913958620
2008160904,1913660675,138006243
1968303920,1967143381,223464139
2530246053,2422454660,2803066834
2089648703,2139372773,170897317
2613036170,2612133997,76407603
2084792005,2221351174,197604219
2562264731,2561060841,57474080
2674592682,2559637478,127110123
2158718646,2098856946,55215948
2404294014,2138283427,1283473643
2344080119,2563271411,1289490764
2403993725,2240965420,161712404
745752338,2481246587,133731052
1498193746,2262904136,891764251
2112980279,193460193,63966007
2021806225,2474858009,1299303238
2081173625,2140040346,79619799
2084642050,2686713058,1343871089
2763073966,707070772,106296451
2193048712,2252225074,154570441
2326732953,2119040356,170897317
1989405237,2479635184,183067930
2279917963,2286668244,123919768
2077099838,1977245483,92446798
1970699877,2596059756,1334877674
2145165965,2640966194,126307644
2082970286,2468217244,43579087
1492887305,2031954839,233843957
1965146355,2164652593,201069689
2005175385,290634465,16778253
82732476,2100393747,129774422
2163013872,2101981480,1174212
2167750655,2485139072,27837315
2148716480,2089908371,219388962
3465273,2131118413,118347220
1905576914,1972414194,184565670
1970072470,2688475533,21741975
1977565078,2576097246,161103922
2903731255,2137450880,177933477
1993905476,2659036674,146416000
2093308899,1970806916,8204097
2024366500,2554085356,76835614
108155818,277421477,1306339040
2884536513,2141179590,5681781
2041455745,2120000440,1286490081
2575398296,1992991727,32943570
2060998354,2583263760,912968477
2052637130,2150236668,887968799
2243399237,2763956473,908855801
2891457426,2891664934,180726961
2024353396,170204894,1289490764
1773198732,2031367710,84470341
2359218517,2430614612,196699116
2084199280,2766932532,197251160
1503524124,950170848,47508984
1142501114,2080608040,138689650
2275879295,2276268925,1293612202
2895009962,2894736173,8961855
2055006437,2662288938,2801225794
2885730268,2002958357,1330342723
2048474129,1840380737,130929987
1976084645,2292136749,197869895
2081959223,2148173352,205349734
2030400585,2498718232,52091283
2110521630,2106860470,205783295
1981539438,2062598776,2801816099
2083186547,2600916300,317356780
2338332715,2582447424,1340796518
2609734340,2715672643,20755112
2086646789,2135475047,21193070
2284426890,2040387425,1283103587
1484114265,1940546599,82700718
1763966388,2019059775,8204097
2010725426,2131874783,135310074
2035017637,2666649646,91807558
2054984112,2290320097,153230381
2771761316,2774008226,183067930
2790098201,1547175578,163205636
2116282033,2133525252,24541011
2760350456,2760548236,193876067
1981924931,2475201835,200719446
2026622289,2109546063,922474255
1988859337,2116171621,187400657
2081762516,2554128239,157485424
1548884767,2189864597,123791789
2088114255,2121991563,37461747
1996435396,2043362730,4432739
1595945345,2552865283,167420956
2126597027,2120690468,144536108
2225889426,2255523634,65143321
2094515502,2415719888,17974374
1584614446,2549969903,113940042
2078193896,2247050640,55712492
2037902495,2101895078,118564535
2056888850,2496234839,134820265
2727639448,2731220713,100887729
2351834598,2350878817,108160477
190437827,2213964690,157725225
2003957858,2147402272,99682543
2513805170,1419238905,147009085
2726031961,2726670730,152238500
2773317176,2772718249,924572780
2783948587,2873292337,98301712
2026400968,2077238730,111277659
2052451576,2103696271,195460627
1592016940,2260723717,186131212
2116882627,1998021196,17974374
1604737449,2163662465,59058292
1972677112,2791355625,197604219
1986471672,224427538,79940851
2162575162,2116948906,47720641
2007427575,2169422372,100005738
2014376938,2648683533,34155123
2127746520,2104422118,72951846
2352506936,2021535190,881766915
2490225075,2440300946,109954829
2309392904,2510143387,2800481633
2121691747,37983626,8204097
246557246,2776398660,127398900
188928119,2099905001,1315689304
1971932771,2806269979,1299303238
1992172833,2286774972,196051555
2104620413,2639186395,2802101240
2318586806,2649339306,57206974
2035068054,2096146812,65196183
2347202393,2719352244,46247651
2070029721,2321701938,36234482
2296933942,2659596378,138925566
2321359242,2442027726,12789410
2246372066,2242705895,90016038
2785163779,2154599646,75027704
2033566078,901857057,161318765
2004073807,2197582899,219193219
2290711266,2788175563,180670191
2097339484,2148178384,1304196042
2765573059,2592947084,169666994
2037285068,2706910640,1289784979
2551253757,2291614874,39422238
1588276795,2578443071,145311948
2055605343,1827252160,145608581
2093774846,2634735181,2801901952
2552689344,2325121595,150729083
1986526450,2157635373,5681781
2108178166,2649103168,181343428
2013522477,1917196047,180670191
2023443952,2100394526,130238516
2797849253,1984992019,241749
2787836238,2079049214,62318514
2068980776,2342457647,20231570
2163272231,178171783,7597260
1653014607,2096918397,1330342723
2091131959,2566899684,26005898
2116796246,2420614601,151075929
2912292781,2704549999,71305448
2412406854,2263973950,1322087612
970053149,2139520987,168719708
2038822428,2166735026,121502294
2613886021,2613047876,111579032
2050271159,2723329108,154570441
2888487173,2910205455,39190216
2048444589,2702801489,2799804706
2038603044,2130075609,145311948
2030189376,2142937708,111277659
1965614289,2142029323,115498069
2041874682,2072036590,124227911
2367495738,2428048582,108904480
2135496249,2291174865,114982161
2034915126,2579869853,123044942
2018045339,2467520581,43406934
2068332178,267782555,133743585
1778351831,2788103847,79619799
2109609060,41922940,55732556
2790471888,2789881430,206011266
2600683019,2071270025,63162264
2023660288,2579282300,13268429
2783461624,2131289648,16465266
2102491596,2107604624,194744927
1966498955,2120456960,140172145
2324759310,2335209348,88273585
2216100714,2710137098,1313323035
2519888909,60440224,32597200
2389275028,2632716385,9916479
2770999015,2769194261,89466785
2602839596,243014676,911713783
2361872123,2652636118,92403157
2896709590,2275646071,2802808109
1976261794,1210534590,1341412227
2078012370,2107735606,32389192
2616889197,106529707,100887729
2591305610,2483705425,177877127
2327400342,2659821174,195444995
2753571061,2062763856,17974374
2012158349,2692814758,79576946
2411080964,2001418664,67348948
2001046074,2010676084,891521709
2892732153,2894515885,163340411
2403981261,2311152781,189987365
2762137046,2435017747,154425047
2326125859,2304386970,111979921
2132039088,1893574390,180923762
1981873124,2829691391,114027177
1964301725,2674989349,141945490
1998884463,2220012367,1282105669
2024666675,2608563828,78757542
2401939287,2114815638,863267236
2702582707,2651445197,1301411061
2490943479,1333676211,33213144
2047012070,1995953535,41641357
2050400262,1809631120,118019719
2228494104,2416480339,141371507
2750408941,2087418742,1301411061
2120038815,2569214312,83019370
2054514121,2307879875,28022161
2088404992,2169455999,118347636
2093327067,1237779229,17974374
2479699247,2661504097,76130692
2046500414,2265187506,129604602
2089108409,2003616669,98285908
1532773409,2042842044,139046659
2025255796,2690423607,12912129
2045434558,2161761262,1294671590
2346671756,2513140052,19820366
