entity_id,isRelatedto
2799451899,2800314275
2759125792,1121506370
2764775620,85401506
187786550,183937543
2764690235,2764816710
2764822563,1154297412
872638839,93070618
88981905,2802466933
118367884,132349831
2765013467,2754618925
90335559,2764988159
2764955306,2764432789
66320806,45415160
889322,107313304
2756124290,2754901039
93375726,2898498318
186921036,37273541
2764994788,2754560029
175683280,112414500
176667235,1200029762
78698016,2800456026
171643898,2758207428
106668787,2764801893
170408770,1122073392
93955710,2622906602
2764624497,2754506284
2801325111,27837315
198012923,12870472
1321573313,86519309
195914795,116405997
2764592953,1170686637
121483264,1164519180
2764642387,2898372219
2898213522,2898402000
86420138,106969075
149624374,41399138
1321434546,40120149
2764598731,2754942960
1198121106,119682046
2754055383,33096572
36399199,50760025
2739128062,13144211
3127539,2755338119
2764374308,2898497608
2801909924,2799656669
2764434183,5822523
36233454,2756314562
1185284231,2759152645
191686349,107502644
2802941338,26092322
85772680,2754750134
1161606401,1158167855
96175105,2898350994
1145120309,1183639848
2755940150,2756322438
2765069361,2764741794
2736396028,2898112258
2802889272,2799513111
49861241,2754091824
115506172,28210344
2764451038,2756305546
324315062,112048516
2765030776,2764865053
2765074204,2754550502
20643940,2739368911
2765041618,2764433933
2765047160,2898232810
2765032318,2738533341
124834161,2898372219
2765044339,2753968123
1297502334,156762387
63539277,79211490
2756388983,2623485896
119512198,110439268
2764677726,2754052784
2765028684,2764878965
2755597133,2764621118
2764898959,2755576832
1299218025,2800658630
81335414,1124055115
2801917232,24603500
2898168259,109517664
2738387300,2764353664
2757719105,5817663
2764886255,2764561478
156080518,184463352
2754585779,2753988958
2764993758,2764740766
2765021902,2764387533
77999812,67232648
2764413502,2765012719
2754874227,169054600
1202777053,1156741871
189324693,1127267470
150404214,50928832
1171035180,2764524305
123141016,2898224407
2764742061,2754602532
2754188745,2764529299
35794861,23672292
2764943147,2764456003
41760973,1140216390
2737401022,2758604533
48036190,22382660
2752469444,2756061709
2764978871,2754344063
46425039,2764886630
200914213,153469747
46216125,2758640569
2764923999,2898097780
47807185,142904861
1333738725,1329084839
2737574328,2625725954
2756391745,18088403
106785703,24881138
184759268,54672533
156622002,136199984
2503711797,139685423
55067746,2754571928
129458801,1169202245
1320684560,348114922
109147379,83019370
145726047,2755531744
188963388,95457486
136610595,21935473
979770011,2764680422
172816626,32610980
199860775,2735036975
2738681991,2756474572
2764614431,2764921156
2736851918,2898111911
2737691579,2755652246
2764923638,2764900893
1187160151,1163542891
2764374989,1127267470
2764907575,2764998360
2898539756,84839008
109410978,2898290279
2765037520,2764544181
32654796,27801547
2764683509,2755679857
2764788242,91727874
2738474347,16240985
59553526,200870766
1034071999,1043140957
2738381912,2738815606
2764358865,2754602532
140651779,2756002900
164618427,2736707349
2738682877,2755812183
2764345049,2764873789
181027741,125270255
114133607,2755338119
170806771,1137547646
2764481201,2764954240
5875222,2898415601
2898293476,34954451
2764830746,202503905
2764790214,2754982302
147692640,2626098776
168879160,231293419
2764630671,2754628930
164225461,2756012098
2764614389,1176128511
2764765117,2898523545
26057373,2764680422
2800951516,2801018919
2622930878,1198780418
2764568972,2756265008
2739218046,27247405
2764683527,133090505
36443424,2764604478
2799663519,2801046101
135391083,1160834642
2764974856,2765044105
41810378,15680801
1158801738,2754027934
8989439,2764518296
2764882064,2624381848
120253869,2898497608
2764882937,2898447071
2764926088,1128819360
123418790,2898198011
125029298,75421653
2754073052,2898536587
2757393251,1199802775
2764990084,2753193880
103423661,2764884515
105604015,2758852442
31428200,951035068
192905621,202381698
111667038,2764355753
105044966,2764366493
2764822616,2737138520
1158801738,1177537908
2760219272,2624113549
25571899,2898540424
978667773,151741590
88344008,2898272093
43656255,2754065492
2764642793,160097506
2739092416,1164321581
205069447,2800823236
112657114,1171169701
21606457,122558511
187200255,2875300
5994924,145847075
2764713733,2756061709
2764742799,2754151939
2764733234,2754547974
94256465,205322296
2801043750,40120149
2736761992,2760029385
2764499034,2736779834
96072387,6123250
2764536741,2765029965
2755881205,2754009293
2756107657,2764680519
21971315,2764619473
123591655,2764945363
105928092,1198780418
66822121,2755198924
106011828,106633041
2754175964,2764774537
4901143,154425047
203523329,2898504569
63733671,2755152466
180901878,1199137064
2764469183,2764527718
207623266,205349734
2764921288,73848604
2736652840,2898320911
94746221,2898120031
2755711584,2898488841
2799341351,79619799
133078663,58892406
95666554,2624080447
2754442120,2898479548
29875816,2764997458
50250505,2625725954
183831342,2898525085
40694607,2533559355
2764947896,2764428916
2765005097,2754901039
2764808253,2898548921
2764405849,2754462042
2760538550,86964335
172816626,56909845
1285210727,1293406163
93383582,2898274715
167620011,40752542
2764745674,2764524395
2737386180,3880285
56576676,96120751
36909964,99619128
159210951,81424476
2898172361,165205238
2764902157,2764810342
2765059020,2754321678
2736676222,2753964835
108212515,2898497608
187023669,20717564
2764388575,152022294
67072002,106843326
2735273115,2898548921
71654957,4789869
2738893137,1132255490
2764421694,2755590033
2802397601,1285182086
127763184,136199984
122593575,2232857946
53142634,2764904655
132495599,1125048215
122868020,52357470
73156070,2755883267
187244770,2898577044
179651463,27837315
95074589,48254654
76061110,2627017190
157609188,83578353
165246504,148954703
2756351210,191321425
2764513315,2755707950
178405674,27837315
67393510,2624265714
2738850694,2898447071
2898549194,2764839864
2764609795,70122655
164828,150491032
117357259,917207718
135590534,998559278
18894396,32971472
2764548821,2755928763
103144763,2898600484
2764687869,1160834642
1826027,1140000399
179930181,1119484956
56081889,170230895
1333488590,1322144052
43247408,2622093537
2799945547,91045830
2800804238,183630908
2764694146,2624722114
2764974083,2754404193
164398212,1171345118
111872859,2626910729
1154269646,10995576
1339999536,74801974
2764549493,2764591498
2765051930,2764976558
2764650158,2502627819
158583334,2764558229
17808133,2736447579
188438558,1187587159
2764831399,2756443373
32491150,2764610059
1315953007,1294671590
1152478978,2760079786
173028436,2597308086
91329243,1172021174
2623002688,38090728
205157392,2735158333
81439398,2756363373
102790982,2764408723
2764947713,2764965405
2764859838,2764596800
161849915,1144604942
1288451689,146461966
198945027,205092303
102221297,115206073
2764457876,2755684428
160124408,2764689156
2764776840,126359496
198660693,2754266827
102639883,2755903644
40710572,1195874795
2764866173,2756383678
2755904483,148617929
2756295179,2626098776
2764756541,2764488482
2479190,2757036473
2764808276,2765065259
2764593486,2898257632
1120281879,2756369022
2764765045,2754893992
59615845,190765188
53926609,2754926315
2736545601,1152803012
2764806905,2757326677
1161567657,2755653720
2764992660,119230507
2802390120,45279040
184222500,1169721244
51862065,183640780
1336803494,2801557146
49831025,2757226066
678257312,112289208
73252628,1127325140
2738816220,2758604533
47892708,2755723503
134770349,94480249
2738526030,2759111420
2764936721,42204978
142097125,43226970
11752048,2752854997
2802436660,2800817003
2764702894,2765024263
100028386,31485498
2737372215,2898540424
2898336668,2759827559
2764739496,1140550830
2737180745,1152803012
2764392224,2898538405
2764990674,2754669714
2764527320,92995995
20529979,133984924
2764608220,2764760624
2764566923,12198553
1314361725,138006243
195802408,44620559
2898420889,2898523115
2764919640,2764668156
2764712861,2626971673
2736307699,85016161
265976020,2840673216
2764398626,1188402843
108768852,2738404359
2756122462,2764950620
2756195320,1165838108
54671146,2754548974
2802091096,180670191
146646555,146563203
95739953,181332294
2493613807,2625644355
83124626,2757030968
2799833171,1299971932
1292894508,130238516
202986090,1163902177
46765339,2757092708
56908233,32597200
92032503,27469343
42321615,51504820
143014084,2479175659
26186134,122471516
2764955575,2754194746
135039744,1332737386
140027543,1172683839
156106415,2756061141
2756383678,2090548
2765072735,2898522498
2764736219,2764564384
2764966076,1202777053
2898417940,2764434110
62594892,2626098776
2754040077,2495878607
180776745,2626576309
2764658907,1182309694
154778200,2753949280
2764570640,2754161470
1745920,67149013
2801764696,4654613
2764553756,140531128
171323035,1166878115
1316736586,2800153865
107964389,2764761609
2751239756,2898604703
207982766,2754267487
2737546210,2764816165
78720057,162934775
2764533863,2754389603
2738790859,25155249
2738303281,1188440540
2755448888,2764949489
2800795503,204490831
2756318783,2755169704
887248319,1294322786
2738441541,29385931
2736559382,2764577689
1301968116,204489386
2764768012,2764716694
148099254,27837315
177330671,32186209
74757465,191579412
1302262991,126158947
2764916371,2764713123
94520284,2626628861
1324864314,1283868431
165881774,2758880462
2764900162,2756424783
24821976,165503853
2764968615,14544163
2755568732,2754893992
1329528197,165450437
2764580328,2755874209
16035445,2898272093
2737867514,2898153154
2764560115,2764479191
976525376,2756986536
2764660865,199011235
2764867789,2898185037
2764803268,2756444406
2764682314,1159310735
2756126338,184799261
2737703770,2898566932
102198169,2232857946
92421277,2623670486
32993367,1201128503
126617069,87620319
2800079628,123457487
2764523987,2755157754
2737027667,2624319261
149987840,2625903401
16909082,1153779279
36303399,2754105263
2738397068,2755554338
2898331840,1202686821
87816165,2764562182
2764776606,2764935582
2765018245,2756314553
2764660455,2756249462
32611152,150241694
18311590,1164321581
155074040,3880285
139559945,63966007
133353349,2756265008
2799773773,36258959
29361861,2764926028
131891871,2755609408
116008648,1163163559
80156259,59685179
2799373289,27837315
2764803857,2764900881
2764943153,2898504569
2764633882,2764530941
57947533,2764587835
2764865635,2764536930
2765021084,137032613
2764808195,143413576
2764603829,2764772622
2737477535,198995136
2756291151,2754109186
2764684460,2756335783
1283595831,101202996
203442698,72341686
2898243385,2748171593
2765068547,2754357321
2755316939,1171805742
180755707,103855431
2764636009,1168542559
2764975657,2755640107
2755162633,2764497058
2754999559,98834204
141856047,2754389603
2802464703,71999127
2738085682,2755684428
2764829855,191348100
81770601,60460582
2764858048,2754076381
2764780498,2737238902
2737830884,2898270728
130281052,126033908
103163483,2758295094
2802144689,2799634920
2764658831,2755327867
159272336,142340749
2898261394,2765010971
1142809651,2754245976
2755327719,194663005
1152543101,19248064
49523212,127434156
170701837,174463993
2764551270,2754982483
70579739,150168663
2764531318,2754547974
67329080,165303178
2764828677,140804039
904467727,6013171
112898310,28941729
2764404043,2764762649
2756643752,200677871
875825670,122411786
2764636412,2898522498
48714440,85507684
1155648657,1181892187
137142838,1191630588
49451733,1294671590
136009100,93424849
186507031,106668787
2765073093,2756153282
154349333,2898198011
170982493,2764664432
22371039,29411750
76813128,2755250830
163395781,1163902177
2480811292,35124729
2764486897,2621435095
2739385614,2754756584
2764670959,1203219439
137711371,2898365730
194991810,2764865856
16937057,2754006793
2754792339,2764472526
157921009,196137440
68763199,255234318
1291988555,2801199841
2764553756,2898209340
2764843135,2764475936
2754493959,2595826760
2764505772,2764709785
987641702,27298842
84354808,2898464601
13949564,146000993
2764872943,2765036513
15406972,198805599
2737938476,1176895911
144311452,140831787
2764442480,1127419992
2754026707,2764810610
2764540346,1191408319
2764615028,2755684428
2764529846,2764879629
2737150848,127152719
185026603,35022163
2764586457,1136274694
109420025,2764895072
2754249837,165966931
972651161,2765062921
122730748,2622065599
26007720,2623197357
52249826,1193534515
2802151907,136199984
2765005648,1134804816
2764885922,7991734
193853226,2764454382
22046295,16351329
19262555,13493133
1308906816,70544011
177380238,2800914409
24273437,176698425
140252737,2736815883
2755647947,2764475251
55806205,105243760
139345353,2755726427
2764591498,2755724983
2764918579,2756305546
2764899362,1195648157
139698287,2764643425
73278439,139116023
2764750208,2755278848
2764638780,2623111059
39803240,113876312
2764705226,2764975886
2737768552,2760478614
2764646587,2764942889
152993997,2623347939
2801338522,47459439
2738000166,2755325535
75282408,2764690772
2764748805,2759526785
60922564,2802668162
17683331,2625527217
2800371562,1289243028
2764897909,2898395390
179299739,2760351671
74818801,34695287
2801942218,1321572752
187999568,192266589
2736861456,2764588810
2800099964,82867504
34051739,117490726
2764404304,2737066194
2764388416,196734849
39263009,62510030
37904752,179824187
2737775526,2764485420
2764804224,199944782
2755437467,28122330
201386569,1164762582
57276277,2756030873
204903191,137526243
1163343099,1164390529
59508934,1164963593
125068653,181418319
177566603,1153779279
2764772839,31282216
2800718168,52357470
2738539744,2757393173
2764707219,1177288818
130009153,150556310
2754002042,2755703685
2764421292,2764750960
2764794760,2755140264
2754846123,1123889583
2486232989,164588486
2764782458,60565557
141962983,99065089
176029047,177779441
2764782360,2736930588
2764620832,123258744
2764686746,2233046399
43712856,996138369
118678737,2755145214
2765044717,2757030968
2764601677,1574008
52719799,99464096
72568685,185261750
60626753,2708360643
138028328,2759641501
2764807538,6144335
2736360081,2755714232
2621820387,2764398871
41078117,2898320085
2898348291,2898333883
114270954,65894173
2737220201,2622513583
2800197190,2801022039
2898385977,20257531
1296745818,2802854556
159743108,43640090
2800665060,180670191
164128033,100460328
183165437,2754321678
2764473401,2764576041
2800200322,85430964
15723765,1288948787
1328473877,1723204
40889946,2799966864
2802992173,2802461946
207741693,2737240468
157227730,42135075
2764753162,961695504
2754508669,2764894408
146783762,1148841876
1011870789,2765022806
2755010836,1159443246
171512606,171076697
2800444346,202050874
2764748404,165969127
1324363362,19820366
40689657,19820366
943657917,2755023810
2765020922,2622906602
9566496,2626842540
1187089339,2756217952
2800263366,66760702
156171363,68435313
2801825082,2799980186
2764800956,2764388111
2764994656,2755762093
2764581822,2764787872
85721502,96572642
2765076384,2764900893
47192491,2232857946
27510447,57535197
2764821973,1177171125
49853356,103448410
2764365028,2755657816
2764697918,2764524255
2754670129,2757487807
202262619,164576550
113281461,107949126
2801803618,165779595
2764790517,2756327694
2755105352,1180971429
27253931,26771391
2764524952,2754695996
603496,2898232810
2765041436,2764408716
2755947138,2755755102
79845132,76796937
2764918021,2754548974
200945739,1196016004
50522227,1128130329
2764383307,1193622546
2764559913,1201128503
2764350480,2737368037
2764620129,2764993320
44666525,74899385
2754141368,2898098418
2764897190,192814187
142291232,2755534057
154483336,1323843004
2799810466,1288882113
2738232623,1177843814
2756412537,2764453694
2764523502,2754737367
157851878,1156437979
191413112,181883320
2764485803,2756130382
2801227569,1335113835
74291544,12726761
207089700,2759911507
1295376646,2613432
2764494045,73234547
2764411140,2764824859
2738224989,2764639824
92735290,2756061709
2764411669,2755726427
86083707,105094715
2764469874,2755325535
1180605136,2755545779
185298739,7923278
2756104231,2764516496
2764494496,2898094847
96739853,149249883
92126311,79173686
2764850994,2753964835
2765078378,1175089206
1337315214,171210897
2764402243,186034587
2737503713,82336448
193953920,2754607537
2764482939,2764473401
62493234,2755372035
2799566386,2802460714
2764395326,2764918579
1201757147,1166511975
2764851895,104500299
90788275,2759723528
57227388,56373572
71934726,76910236
2737385783,2739278712
134891020,2737973869
74726205,1198780418
120870440,2624265714
24773473,56634908
2764518456,2764733203
2764352784,1127419992
2765000404,2898290279
2898420083,2764728296
2800054806,2801735286
2737396136,1132800348
11559806,105140100
860184259,866762266
1041658305,2764824934
2764881697,62103174
2737490588,102994337
171347946,1163887669
201710173,136809933
93075560,170816358
2765071880,2737033427
1168262657,1169258207
2755372756,2754903567
86964335,200677871
2764974856,2764542805
2764478383,2898409000
9992440,2760749209
201186940,2898498318
41810378,84218800
2764856153,2758299037
2764482939,2755821432
140646768,197311665
182684625,2898478310
2764489108,104830714
2738495924,2764752992
2764902956,206124708
93676754,69977080
2596053952,2754824016
2764991208,2764583335
2799286887,1289525096
2739049016,1124077590
2765068309,4950362
2764571057,165362458
132787887,141282100
203966947,2898356605
2764801996,500190
2737532880,2737584908
47092798,2755916492
157657247,128478731
150609352,2801411096
41147446,181903023
106453174,139289085
2801716884,2800882185
37848597,23791984
41931136,2898451820
17866092,50585835
105925353,146165071
2764564375,19514790
2764398715,2898280748
127888171,2754990168
86259697,2754756178
2764396239,2898209340
65292948,2802886945
5467274,118568048
127572930,2756214109
1335195914,2802985673
2625539914,105380075
51663496,2624265714
2764947765,2764377292
2764901196,105655429
2755313817,30525748
159534381,204194003
201023783,77106123
2759625703,193089770
7287704,921990950
1187615537,1121553062
157657247,82930489
2738109781,2738945537
35363033,105581714
50162443,1197656824
2764869262,26812206
1154077072,26039282
22998730,65923806
2764706551,2755120766
203396075,119230507
2764430216,2898336281
2735273115,1140680567
2754501115,2754188138
2738445516,2754076204
1327498356,1281650365
96916377,131868736
2739408508,2622065599
46607137,1288403368
137407579,83332908
160722675,203130945
57786118,2764997618
26197651,2754812114
114986954,104375418
125270255,145781505
2736647864,2898546849
2764677298,2764876291
2898156544,154451576
1209674,2764864757
44300029,82926065
204095610,2756230929
4362743,192814187
2756070009,17850451
66745669,149583601
153163903,2898195228
2622930878,11704996
73818907,2756140531
130757258,2756314553
1293061108,188611003
2764528229,1149039622
198371094,28420406
2764368948,1156994841
2764757817,2760387439
2764451286,2898410546
13330807,2898247721
98374036,1332487388
2764485282,2764875469
275542036,2801910724
2764763279,2754076204
1022142530,2753964835
206754237,1125048215
5138143,2623347939
1281802846,193670377
143736624,2764766162
170604008,2764838639
97382565,149394164
21714707,2898327786
2764374050,2737205574
2764393236,2759254137
57361664,2801133538
1294788219,44703657
161708654,31638091
2739192383,2764968615
101840525,1294671590
15976965,88455037
38772475,2754862880
2736999800,2755707950
2898461010,2764557046
202174037,1177287137
3394804,124795565
77104974,131781684
50668056,111367495
2764523826,52866267
2764848207,2764396509
2799655737,2801343013
2764701967,188044068
2802673095,2800391850
70396470,2757348999
1307195382,45129253
124453322,156179317
46931709,98677209
64251745,108904480
2764736018,2755464757
2764749783,146886830
2765006871,2759488237
2760095695,2898463056
251397004,304662888
5555990,171130801
87316741,2754186610
203251273,186336550
2898156683,60865174
7020383,169712084
2764927505,125186969
2764356433,1005615367
188731753,63966007
53279716,28022161
25199142,2756265008
2764351786,2764927316
1130524533,166929102
1187160151,2758700152
2764778877,2764636910
25199142,121125150
1315496137,2801403999
182625382,1199804331
87527080,2754431018
161185981,2755266407
111163843,196655567
2801387602,2802838071
157163303,3242132
2764450864,2764446189
2764982455,2755768477
39868070,2754204394
74408252,2764369487
2801352912,2801227970
2739403088,2759892115
2756177022,2764950620
2738407815,2759641501
117927158,2756014376
52073566,2754942960
2738223523,2756002014
2764939740,2764901579
2764807737,21493419
105192852,14763180
157169809,927443849
2754695996,2764559529
2764888795,175155502
26751084,50234301
2764782955,2764616364
2764544355,2898390019
2764908252,2764701872
2764486796,2764717106
2764922729,2755595259
2765030318,2898498318
2755955960,2754576563
2765058360,2898498318
2764647395,2754006793
880070290,114027177
2764991377,160466889
2736531044,2737248838
41523882,2505707916
2801964099,185261750
2738888587,48599909
2799393793,781764
2801665144,124055696
2800051377,124055696
2884812390,2764620028
112850420,2621440218
2739298676,59350867
2755396512,2764470018
91732220,142879360
61174481,193278943
2764798883,2898380984
209244073,1297743664
2738243362,2754073052
130873806,187755562
110317234,2754389603
2492493267,73733540
2799837961,96967156
2764453130,2754123849
2764417266,1200972
122073985,2535638237
118931453,52357470
2764848098,1201491352
36547454,2764810659
1302368450,131249849
165356423,100825659
864291064,17389662
205083296,2764607435
163326656,1195800536
46351253,2898548921
126523489,198335345
2759536463,9536792
2764703708,2898188945
2800380144,36258959
2764670442,2764929780
2737726200,2764394344
50304183,148049300
2764821542,2898373119
2802662748,2799435405
62310906,2764978326
45153495,206204273
2756028741,128754310
56920351,77693885
174776394,344636078
2764678526,2764448922
2738608518,2755066795
2764412729,2756241756
114927911,192067876
2736290825,1119602113
2764582446,2898270728
1338678786,139163214
989140491,2898133633
2755906035,2898329696
2755146655,2756080828
164177214,2737714521
2764553145,1184914352
2764383377,2758382744
2764905503,2754161470
46409772,1127419992
2764948247,2764489638
196349391,36522303
179863766,126231945
10496686,163732180
62961757,74801974
2764637083,1197805753
59615845,17974374
2764471342,2764521251
60363046,85442508
137534880,198694009
99545789,1173373037
152246488,117494069
2800908891,2799549707
2765061833,2764858165
1636034,36344538
4047665,144563777
2764364006,2754016379
2764710234,2764359390
2764884418,2764908035
2764666810,2755254155
2755540534,120348307
11358226,1150299948
161439912,2755254155
133759619,160043085
2764477375,2765005948
48855962,210116565
2764722282,2764829743
2623677177,2764840579
2739125945,1018416614
2764440152,2755158789
2764511895,85592999
2737598823,99587756
2764774824,2898498318
2764489206,2624470366
87162078,13955877
2765026974,2764864670
116566766,2898559599
4505127,2898451820
2477089890,2765027989
121779305,2898447071
111985066,2622324446
39610269,2756814561
199491697,2801434414
2764437456,57183551
2597120756,2595898255
2764675777,2756459776
29120868,1167759125
62126747,82178847
2801448925,128956969
2764905038,1123077274
1293809753,27837315
49757483,2898209340
2802722262,197507618
2738434366,2757326677
1321893304,2763278951
202664421,167378199
2765017026,13031948
110589544,1169721244
2625298891,2738080829
5779574,138006243
2754114435,2756098343
2593996,2764970905
2764800722,2764898937
2799950917,2802418778
47824075,2626098776
2765060068,2759121377
2764704214,2754098265
82126420,106928643
2764633491,2756093131
2765031598,2754628930
2764826996,94011184
18118477,2755235107
100045985,90819340
2737847956,2737050665
181027741,2764520460
36646682,180048034
144954103,2754457614
73217116,147336826
90843659,220871436
7118282,207623266
2898598674,2735427216
195900089,2898410546
2738286576,2764557316
2764807845,2622776580
2764614895,2759930103
1323888518,1300273839
2764827313,64079723
175220671,2898178715
1189460273,2626279626
2799520015,98251732
169946948,57210028
49717208,2748171593
2764947196,2898188945
2764585252,1135237122
2764983073,2764559836
2898320911,166929102
76163968,234229039
2764955306,2754508136
2764608241,2735442167
2801861862,1319063186
2765021084,2764438715
2765012392,120542032
174258765,50754188
180082538,1169721244
35812940,2764358339
98013543,31746571
1119897178,2756017433
159578849,205274468
2799896569,55283087
2765061753,2622396909
96346590,103877761
2755068430,1203927539
2736983042,2754161470
9240053,2755726427
145468249,55547365
97124218,2898365730
2737587141,2764894508
1328803932,103187081
100736837,98906439
2738517512,2530993293
2764840137,2898605154
184888067,71495573
2751747590,2764801637
2755919508,1127759574
2764874868,2754782165
101278519,2756328140
2755087802,163204731
114439130,2538156572
2802552662,45129253
158780706,2755145214
171182518,2898254168
2764409503,2755640107
2739248815,2759666259
1321184032,51158804
2764536841,127662680
2764863857,2754687196
49917718,63972376
130701444,74973139
2764365285,2737114592
2898409622,176558078
2765022498,2754859968
2764444484,2757487807
28909093,2758297524
2756278528,2621800268
2800249161,8264552
2765070564,2764540346
36980176,8427965
2801112888,2800207309
2755202880,2756306689
123288370,4429535
9107773,89954039
2764900893,2765045759
14017308,175172948
175594653,197347611
190286112,196609070
2764461284,2754901039
2801109956,39479358
2801861862,116837142
950333007,2898451820
41882632,2764809378
80188885,1299303238
2765029864,176116882
94262024,138039823
1177357382,114379355
173091571,164412285
2765055194,121195568
35825460,2622304248
113281486,2625725954
9475327,2765007500
2764959039,2764377706
2758921414,2492498579
51588809,72769676
2737320053,2755550570
2737219024,2756531658
93249619,2626861990
2754849392,18600678
2738900624,79704628
1130695903,97964121
179996353,189728689
1141157497,1180504816
2739046168,205451775
2497914550,2626098776
14780663,118292597
2764638780,73109968
2764732791,2764989208
2800937257,2801117638
2764860061,2898265312
57275733,144428437
295853217,2801683584
99125377,2755858460
2756030873,2501223270
2754344063,2765039529
2737459705,2756265008
163958984,183149254
2756093336,2754086029
112612939,33816083
2481480764,2765000808
2764840134,2754052784
65504228,1165869400
2737186414,2898282189
2764799840,2765001677
2764984955,2764670304
2801704801,913481162
25143868,1194858622
13129305,140881626
31649931,184616310
2764895944,189297499
195231649,2754451680
2764670176,2764884119
1286857134,185695904
96845813,1295868456
139866111,977347030
2764671574,2764520974
2764630671,2898227087
2754234371,2755767216
1927638,15765371
2764804481,2760387439
203572503,84705137
120930111,2624678780
2764705019,2898328132
2755837441,2755651141
148057132,2754272913
119494089,2764633379
4264650,62916508
2799294539,2802896684
16603589,2537396833
2764443532,180721857
2764349525,2754252760
113198587,115020962
903604750,98251732
2764952378,2898440704
1313071009,136199984
2765051419,2765062947
2764391209,2764900725
117927158,2759655097
45099970,2734428011
2764561307,2759444512
77085303,151416048
106576117,202628778
1179003966,1186934258
2801339556,1295943188
49861241,2232857946
121442443,2737607493
96733997,41713991
66037779,92417479
2764716716,2759506917
2764760316,2625725954
35439863,165997499
116973605,1187733938
2764613625,28472999
171819795,189798733
143171917,1180172597
2764568940,2764957945
109446756,2764714995
1016111185,2754196966
168387291,2764651311
2802466632,2802244809
2764866307,202381698
189997326,2232857946
2736490042,2754900136
90870396,2755004423
2764584451,2764681297
2764409079,82299809
121647140,2759506917
86113810,2210937
2764471034,2764851496
188524465,18750705
21577710,1288214837
193720536,2756124290
82902237,124624646
2764997475,2764628090
200086636,1136152680
146970682,1129324708
2764591498,2755150845
2737938053,2754186610
33894392,127878589
2764838954,2898237367
2736772244,121869018
88920680,2898153154
2898283267,202381698
2764648702,2754159929
2764837102,2755612976
1303253705,165932596
164666360,2737958856
2802396295,2800994978
2801897168,8078737
171397936,1173149485
17192686,2755198924
2764429409,2764434837
2596500785,1152543101
2764591829,2764707289
42593272,132787887
2596204836,1180662882
1336528790,150442922
2736737268,2898153154
2765025070,20585735
149171590,2755253943
91781278,275328
91278097,173256270
2738771326,1201128503
123060138,53799065
2764344708,1164519180
74587007,78878675
2764452421,2898232810
114770941,1201491352
2764750492,2756459776
2800030765,54392056
192550098,2754536946
46521498,115310785
137525994,91849133
2736652840,2754868432
162627789,93757549
173494252,2764583446
2738428381,1127419992
136233269,137670264
19807155,192868223
2765070777,2764740995
137478622,150535073
2737866954,2755182498
2758979553,2534597628
2764671211,2764874763
2737965860,2739411365
21136645,1136152680
2765068440,2622415693
95127448,154869514
181149056,904740543
49250914,2755105352
2764915361,2764534958
2738384113,2765056888
50549563,2898479668
86033158,153894470
1824407,24815079
2765013958,2764858672
172523901,153806059
106486924,2595171174
2738577219,2754803309
176870413,149100181
2764398264,2764561744
152835995,132362803
74209221,23604231
181903023,198645480
19248064,111371982
52336910,2753967874
88085062,120514687
159932305,66388299
115276198,2764516097
2738846634,2737319302
308392441,2802981760
137312515,139345353
2756028983,28122330
2799298124,913958620
891083982,18559436
76278317,879563668
19800340,1124055115
2765042224,98430239
2764937290,2898274715
188044068,71961898
55214057,33849332
2738381912,2737746981
2739234030,2756444188
2764899589,1203039809
31153097,2764506235
2764405121,157167249
981450421,2626467794
2898390487,87527080
84964104,138867346
2764900500,1153832427
2764759908,62595639
86211607,114193083
2764941960,2764894198
2764918454,2755505197
2622513583,1132202845
83383069,2756351210
132362803,2624449468
149799343,2233046399
18595207,66303039
21140273,1176326080
2764452421,198793727
1020589133,2760387439
100920005,165931258
2764560593,151851439
2737791640,2754347256
185277049,2764736659
115304631,1126322613
119939250,181697790
170838215,2623061857
897630457,2803086570
2764465909,2764638391
2764628611,2764568030
103424938,2625378482
18045734,1165869400
122492136,37089864
2765074454,195553029
2754196966,50555290
2764490289,25002630
2755015249,2754607537
2764748240,2898330418
149592570,182456642
2621925306,116029333
60769682,2764831016
2764468771,1157050510
91525577,2801910015
2764357683,2626576309
2801684955,2802906549
2739252904,153509318
184552281,2754526506
193978290,104245309
2764586284,2622099157
294094635,98594063
155719590,2764602973
2764612616,2898609323
1128043032,1159170270
136765683,183067930
2764972669,143791635
2764363628,2898509382
45445671,1166235906
52442148,144974193
2500088085,2755052031
9736820,45683168
139166221,1148385487
1319529052,40347166
2739203486,2898188945
92508993,2735173499
2802917894,32597200
2765000115,2764392833
2764706214,2756327694
63040059,2755640107
78947320,113886823
2754545791,2623910026
2764437674,2759254137
2595944724,1166235906
2802247371,899646
44677085,187540659
2754758210,174819509
1302486900,2799832000
29049940,35246616
2764790817,2764922013
2754753105,2756444170
172814513,99942243
2764953460,128516502
130965717,2760361732
199856841,11920114
123869642,28615201
2764635068,2737445289
2803012388,197251160
67105332,1153384733
40900486,255400594
186929564,2754272913
2764651103,65139510
67103694,2756335957
2764827214,2764531786
2765020957,2898380984
2764684052,2764981655
202658786,2090548
74579324,1134804816
2764996197,2754272913
2764927368,46950560
2754524264,79267003
128199769,121725775
54672533,128848949
2764728789,2764777115
2764805192,2764504928
206864941,1143279144
1179731308,11065456
40727808,1156109491
23523235,124985242
2764628736,2764766881
2764716741,1146606187
102210184,2898376044
173764481,173069353
2765069992,2624178191
2764792297,2764970933
2764745506,2735158333
